name,element,GW,bonus,clean_sheets,goals_conceded,minutes,own_goals,penalties_saved,saves,selected,value,transfers_balance,yellow_cards,total_points,mean_reversion
João Pedro Junqueira de Jesus,404,12,2,0,0,13,0,0,0,10040.0,54.0,-7,0,7,-0.4166666666666667
João Pedro Junqueira de Jesus,404,13,0,0,1,45,0,0,0,13215.0,54.0,2616,0,1,-1.4358974358974357
João Pedro Junqueira de Jesus,404,14,0,0,2,90,0,0,0,14576.0,54.0,1255,0,2,-1.7142857142857142
João Pedro Junqueira de Jesus,404,15,0,0,3,90,0,0,0,15999.0,54.0,1240,0,2,-2.0
João Pedro Junqueira de Jesus,404,16,0,0,2,32,0,0,0,22707.0,54.0,5718,0,1,-0.3541666666666667
João Pedro Junqueira de Jesus,404,20,0,0,2,45,0,0,0,26198.0,54.0,697,0,1,-0.3725490196078431
João Pedro Junqueira de Jesus,404,21,0,0,1,45,0,0,0,24563.0,54.0,-804,0,1,-0.0555555555555555
João Pedro Junqueira de Jesus,404,22,2,0,1,90,0,0,0,27194.0,54.0,1125,0,8,0.631578947368421
João Pedro Junqueira de Jesus,404,23,0,0,3,90,0,0,0,56954.0,54.0,28140,0,2,-1.6833333333333336
João Pedro Junqueira de Jesus,404,23,0,1,0,82,0,0,0,56954.0,54.0,28140,0,2,-2.0
João Pedro Junqueira de Jesus,404,24,0,0,0,13,0,0,0,59871.0,54.0,3568,0,1,-2.363636363636364
João Pedro Junqueira de Jesus,404,25,0,0,1,20,0,0,0,59471.0,54.0,-89,0,1,-0.0579710144927536
João Pedro Junqueira de Jesus,404,26,0,0,0,0,0,0,0,55924.0,54.0,-3424,0,0,0.2083333333333334
João Pedro Junqueira de Jesus,404,26,0,0,0,0,0,0,0,55924.0,54.0,-3424,0,0,0.8133333333333334
João Pedro Junqueira de Jesus,404,27,0,0,0,0,0,0,0,37584.0,54.0,-14547,0,0,1.0897435897435899
João Pedro Junqueira de Jesus,404,28,0,0,3,90,0,0,0,36696.0,54.0,-5140,0,2,1.4444444444444444
João Pedro Junqueira de Jesus,404,28,0,0,0,0,0,0,0,36696.0,54.0,-5140,0,0,0.7261904761904762
João Pedro Junqueira de Jesus,404,29,0,0,1,90,0,0,0,33653.0,54.0,-3337,0,2,0.7471264367816092
João Pedro Junqueira de Jesus,404,31,0,0,1,77,0,0,0,32305.0,54.0,-527,0,2,0.1
João Pedro Junqueira de Jesus,404,32,0,0,2,80,0,0,0,35046.0,54.0,2463,0,2,0.1182795698924732
João Pedro Junqueira de Jesus,404,33,0,0,1,83,0,0,0,36808.0,54.0,1622,0,2,-0.53125
João Pedro Junqueira de Jesus,404,34,0,0,0,22,0,0,0,41090.0,54.0,4192,0,1,-0.5454545454545454
João Pedro Junqueira de Jesus,404,35,0,0,2,90,0,0,0,41357.0,54.0,137,0,2,-0.1960784313725489
João Pedro Junqueira de Jesus,404,36,0,0,0,0,0,0,0,50739.0,54.0,8069,0,0,-0.2380952380952381
João Pedro Junqueira de Jesus,404,36,0,1,0,90,0,0,0,50739.0,54.0,8069,0,2,0.4444444444444444
João Pedro Junqueira de Jesus,404,37,0,0,5,90,0,0,0,42461.0,54.0,-3799,0,6,0.2342342342342342
João Pedro Junqueira de Jesus,404,38,0,0,2,90,0,0,0,47154.0,54.0,1020,0,2,-1.087719298245614
Michail Antonio,413,1,3,0,2,90,0,0,0,1617415.0,75.0,0,0,13,0.0
Michail Antonio,413,2,3,0,1,88,0,0,0,2152885.0,76.0,313650,0,16,0.0
Michail Antonio,413,3,2,0,2,90,0,0,0,3317114.0,78.0,1011895,0,11,0.0
Michail Antonio,413,4,0,1,0,90,0,0,0,4273709.0,80.0,795752,0,-1,-3.583333333333334
Michail Antonio,413,5,0,0,0,0,0,0,0,2443566.0,79.0,-1734284,0,0,-0.8666666666666663
Michail Antonio,413,6,3,0,1,90,0,0,0,3358752.0,79.0,769909,1,8,4.5
Michail Antonio,413,7,0,0,2,90,0,0,0,3784079.0,80.0,402343,0,2,4.666666666666666
Michail Antonio,413,8,0,1,0,90,0,0,0,3863555.0,81.0,69158,1,1,2.9166666666666665
Michail Antonio,413,9,1,1,0,90,0,0,0,3837127.0,81.0,-30109,0,7,2.6666666666666665
Michail Antonio,413,10,0,0,1,90,0,0,0,4136487.0,82.0,247071,0,2,2.566666666666667
Michail Antonio,413,11,0,0,2,90,0,0,0,4016151.0,82.0,-111803,0,2,2.2121212121212124
Michail Antonio,413,12,0,0,1,90,0,0,0,4191532.0,82.0,138241,0,2,1.5833333333333337
Michail Antonio,413,13,0,0,2,90,0,0,0,3852686.0,81.0,-333147,0,2,3.0
Michail Antonio,413,14,0,0,1,90,0,0,0,3775385.0,81.0,-94163,1,1,2.7142857142857144
Michail Antonio,413,15,0,0,2,90,0,0,0,3363968.0,80.0,-410465,0,5,3.0666666666666664
Michail Antonio,413,16,0,1,0,90,0,0,0,3518849.0,79.0,131667,0,2,1.8958333333333333
Michail Antonio,413,17,0,0,2,90,0,0,0,3504865.0,79.0,-5644,0,2,1.7450980392156867
Michail Antonio,413,19,0,0,2,45,0,0,0,2698715.0,78.0,-200863,0,5,1.4444444444444446
Michail Antonio,413,20,0,0,1,90,0,0,0,3224676.0,77.0,279283,0,5,1.473684210526316
Michail Antonio,413,21,1,0,2,90,0,0,0,3880687.0,78.0,569305,0,7,0.5999999999999996
Michail Antonio,413,21,0,1,0,87,0,0,0,3880687.0,78.0,569305,0,2,-1.190476190476191
Michail Antonio,413,22,0,0,3,90,0,0,0,3610165.0,79.0,82675,1,4,-0.2121212121212128
Michail Antonio,413,23,0,0,1,90,0,0,0,3736105.0,79.0,-78104,0,2,0.0144927536231884
Michail Antonio,413,24,0,1,0,90,0,0,0,3628246.0,79.0,-118129,0,2,1.5833333333333337
Michail Antonio,413,25,0,0,2,90,0,0,0,3447545.0,78.0,-175300,0,2,1.4933333333333336
Michail Antonio,413,26,0,0,1,90,0,0,0,3155345.0,77.0,-210912,0,2,2.0769230769230766
Michail Antonio,413,27,0,1,0,90,0,0,0,3024993.0,77.0,-135595,1,4,2.0740740740740744
Michail Antonio,413,28,0,0,1,90,0,0,0,2814508.0,76.0,-277255,0,2,1.3333333333333337
Michail Antonio,413,29,0,0,0,51,0,0,0,2711253.0,75.0,-125619,0,1,1.2298850574712643
Michail Antonio,413,30,0,0,2,55,0,0,0,2624842.0,75.0,-70782,0,1,1.4666666666666663
Michail Antonio,413,31,0,0,1,90,0,0,0,2698131.0,75.0,20158,0,5,2.505376344086022
Michail Antonio,413,32,0,0,2,65,0,0,0,2716476.0,75.0,14539,1,1,1.4166666666666663
Michail Antonio,413,33,0,0,1,90,0,0,0,2600050.0,75.0,-97045,0,2,1.363636363636363
Michail Antonio,413,34,0,0,0,0,0,0,0,2495731.0,75.0,-121156,0,0,0.9215686274509808
Michail Antonio,413,35,0,0,0,19,0,0,0,2396183.0,74.0,-103927,0,1,2.5142857142857142
Michail Antonio,413,36,0,0,0,45,0,0,0,2272720.0,74.0,-113373,0,5,2.5555555555555562
Michail Antonio,413,37,0,0,2,90,0,0,0,2158457.0,74.0,-109857,0,5,1.5945945945945947
Michail Antonio,413,38,1,0,3,90,0,0,0,2226371.0,73.0,42977,0,7,0.0175438596491228
Raúl Jiménez,430,1,0,0,1,90,0,0,0,240264.0,75.0,0,0,2,0.0
Raúl Jiménez,430,2,0,0,1,90,0,0,0,244968.0,75.0,-25916,1,1,0.0
Raúl Jiménez,430,3,0,0,1,90,0,0,0,203246.0,74.0,-48434,0,2,0.0
Raúl Jiménez,430,4,0,1,0,90,0,0,0,302151.0,74.0,84678,1,1,-0.1666666666666667
Raúl Jiménez,430,5,0,0,2,90,0,0,0,436766.0,74.0,127411,0,2,0.2666666666666668
Raúl Jiménez,430,6,2,1,0,90,0,0,0,389597.0,75.0,-44436,0,8,0.9999999999999998
Raúl Jiménez,430,7,2,0,1,90,0,0,0,464699.0,75.0,66475,0,10,0.0476190476190478
Raúl Jiménez,430,8,0,0,0,2,0,0,0,594501.0,76.0,118271,0,1,-3.291666666666667
Raúl Jiménez,430,9,0,0,1,90,0,0,0,621405.0,76.0,25476,0,5,-2.7777777777777777
Raúl Jiménez,430,10,3,0,1,89,0,0,0,635045.0,76.0,9945,0,9,-1.2333333333333334
Raúl Jiménez,430,11,0,0,2,90,0,0,0,806306.0,77.0,159849,0,2,-1.0909090909090908
Raúl Jiménez,430,12,2,1,0,90,0,0,0,847105.0,77.0,40244,0,8,-1.083333333333333
Raúl Jiménez,430,13,0,1,0,90,0,0,0,1224394.0,78.0,355085,0,2,-2.2564102564102564
Raúl Jiménez,430,14,0,1,0,90,0,0,0,1203893.0,78.0,-11718,0,2,-0.0714285714285716
Raúl Jiménez,430,15,0,0,1,90,0,0,0,897806.0,77.0,-302480,1,1,-0.2666666666666666
Raúl Jiménez,430,16,0,0,1,46,0,0,0,732540.0,76.0,-162936,0,-2,1.7083333333333333
Raúl Jiménez,430,17,0,0,0,0,0,0,0,448381.0,75.0,-285988,0,0,2.8431372549019605
Raúl Jiménez,430,18,0,1,0,88,0,0,0,578053.0,75.0,47853,0,2,3.4444444444444446
Raúl Jiménez,430,21,0,1,0,80,0,0,0,393899.0,74.0,-20258,0,2,3.0526315789473686
Raúl Jiménez,430,22,0,1,0,79,0,0,0,395915.0,74.0,1263,1,5,1.8166666666666669
Raúl Jiménez,430,23,0,0,0,0,0,0,0,438891.0,74.0,31604,0,0,0.0
Raúl Jiménez,430,24,0,0,1,90,0,0,0,401410.0,74.0,-33520,0,2,0.6212121212121211
Raúl Jiménez,430,25,0,1,0,85,0,0,0,394635.0,74.0,-7832,0,6,0.7536231884057969
Raúl Jiménez,430,26,0,0,1,90,0,0,0,887697.0,74.0,346506,0,5,0.5
Raúl Jiménez,430,26,0,0,2,90,0,0,0,887697.0,74.0,346506,1,1,-1.253333333333333
Raúl Jiménez,430,27,0,0,0,9,0,0,0,728458.0,75.0,50193,0,1,-1.0
Raúl Jiménez,430,28,0,0,0,27,0,0,0,1192960.0,75.0,323452,0,1,0.5925925925925926
Raúl Jiménez,430,28,2,1,0,70,0,0,0,1192960.0,75.0,323452,0,8,2.107142857142857
Raúl Jiménez,430,29,0,1,0,87,0,0,0,993180.0,76.0,-101332,0,2,-0.264367816091954
Raúl Jiménez,430,30,0,0,3,52,0,0,0,1470324.0,76.0,180287,0,-2,-0.7666666666666666
Raúl Jiménez,430,31,0,0,0,0,0,0,0,618122.0,76.0,-571152,0,0,0.1397849462365594
Raúl Jiménez,430,32,0,0,0,0,0,0,0,475649.0,75.0,-147895,0,0,2.71875
Raúl Jiménez,430,34,0,0,1,90,0,0,0,419039.0,75.0,-8901,0,2,3.3636363636363638
Raúl Jiménez,430,35,0,0,2,45,0,0,0,412476.0,75.0,-7495,0,1,1.9803921568627447
Raúl Jiménez,430,36,0,0,2,90,0,0,0,391793.0,75.0,-18482,0,2,1.6285714285714286
Raúl Jiménez,430,36,0,0,4,71,0,0,0,391793.0,75.0,-18482,0,2,0.9444444444444444
Raúl Jiménez,430,37,0,0,1,90,0,0,0,402869.0,75.0,6103,0,2,0.927927927927928
Raúl Jiménez,430,38,0,0,3,90,0,0,0,381044.0,75.0,-16846,0,5,0.6578947368421053
Fabio Silva,445,1,0,0,0,1,0,0,0,59391.0,60.0,0,0,1,0.0
Fabio Silva,445,2,0,0,0,6,0,0,0,58286.0,60.0,-7985,0,1,0.0
Fabio Silva,445,3,0,0,0,3,0,0,0,51449.0,59.0,-8979,0,1,0.0
Fabio Silva,445,4,0,0,0,0,0,0,0,46171.0,59.0,-7736,0,0,-0.25
Fabio Silva,445,5,0,0,0,8,0,0,0,42141.0,58.0,-4978,0,1,0.1333333333333334
Fabio Silva,445,6,0,0,0,0,0,0,0,38714.0,58.0,-3990,0,0,0.0
Fabio Silva,445,7,0,0,0,0,0,0,0,36516.0,58.0,-2538,0,0,0.23809523809523805
Fabio Silva,445,8,0,0,0,16,0,0,0,35242.0,57.0,-1717,0,1,0.2916666666666667
Fabio Silva,445,9,0,0,0,0,0,0,0,34832.0,57.0,-668,0,0,0.2222222222222222
Fabio Silva,445,10,0,0,0,1,0,0,0,33939.0,57.0,-1234,0,1,0.2666666666666666
Fabio Silva,445,11,0,0,0,1,0,0,0,33536.0,57.0,-662,0,1,-0.0303030303030302
Fabio Silva,445,12,0,0,0,0,0,0,0,33193.0,57.0,-601,0,0,-0.0833333333333332
Fabio Silva,445,13,0,0,0,0,0,0,0,32896.0,57.0,-473,0,0,-0.1282051282051282
Fabio Silva,445,14,0,0,0,0,0,0,0,32722.0,57.0,-269,0,0,0.1666666666666666
Fabio Silva,445,15,0,0,0,0,0,0,0,32378.0,56.0,-436,0,0,0.4666666666666667
Fabio Silva,445,16,0,0,0,0,0,0,0,31992.0,56.0,-526,0,0,0.4375
Fabio Silva,445,17,0,0,0,1,0,0,0,32042.0,56.0,-84,0,1,0.4705882352941176
Fabio Silva,445,18,0,0,0,0,0,0,0,33057.0,56.0,338,0,0,0.1111111111111111
Fabio Silva,445,21,0,0,0,9,0,0,0,29981.0,56.0,-476,0,1,0.1403508771929824
Fabio Silva,445,22,0,0,1,10,0,0,0,30930.0,56.0,548,0,1,-0.1666666666666666
Fabio Silva,445,23,0,0,1,74,0,0,0,31300.0,56.0,360,0,2,-0.0952380952380952
Fabio Silva,445,24,0,0,0,9,0,0,0,32833.0,56.0,1204,0,1,-0.7424242424242423
Fabio Silva,445,25,0,0,0,4,0,0,0,33366.0,56.0,514,0,1,-0.7246376811594202
Fabio Silva,445,26,0,0,0,0,0,0,0,34586.0,56.0,772,0,0,-0.7499999999999999
Fabio Silva,445,26,0,0,0,0,0,0,0,34586.0,56.0,772,0,0,-0.1066666666666665
Fabio Silva,445,27,0,0,1,90,0,0,0,33902.0,56.0,-313,0,2,0.2820512820512821
Fabio Silva,445,28,0,0,0,0,0,0,0,34830.0,56.0,609,0,0,-0.074074074074074
Fabio Silva,445,28,0,0,0,19,0,0,0,34830.0,56.0,609,0,1,-0.0595238095238095
Fabio Silva,445,29,0,0,0,2,0,0,0,34700.0,56.0,-138,0,1,-0.3793103448275862
Fabio Silva,445,30,0,0,0,1,0,0,0,41657.0,56.0,4566,0,1,-0.0333333333333333
Fabio Silva,445,31,0,0,1,90,0,0,0,38452.0,56.0,-1049,0,5,-0.2258064516129032
Fabio Silva,445,32,0,0,1,90,0,0,0,43341.0,56.0,4476,0,2,-1.5208333333333337
Fabio Silva,445,34,0,0,1,66,0,0,0,43288.0,56.0,2235,0,2,-1.8181818181818181
Fabio Silva,445,35,0,0,1,45,0,0,0,43535.0,56.0,319,0,1,-2.1470588235294117
Fabio Silva,445,36,0,0,0,0,0,0,0,42659.0,56.0,-792,0,0,-0.8380952380952381
Fabio Silva,445,36,0,0,0,0,0,0,0,42659.0,56.0,-792,0,0,-0.1944444444444444
Fabio Silva,445,37,0,0,0,16,0,0,0,41281.0,56.0,-1303,0,1,0.4774774774774775
Fabio Silva,445,38,0,0,0,0,0,0,0,40404.0,56.0,-967,0,0,0.456140350877193
Danny Welbeck,447,1,0,0,0,0,0,0,0,12873.0,60.0,0,0,0,0.0
Danny Welbeck,447,2,0,0,0,0,0,0,0,9898.0,60.0,-3264,0,0,0.0
Danny Welbeck,447,3,0,0,0,31,0,0,0,8497.0,60.0,-1750,0,1,0.0
Danny Welbeck,447,4,0,1,0,63,0,0,0,12382.0,60.0,1735,0,2,0.4166666666666667
Danny Welbeck,447,5,3,0,1,69,0,0,0,14243.0,60.0,865,0,9,1.4
Danny Welbeck,447,6,0,0,1,75,0,0,0,28899.0,60.0,11993,0,2,-1.6666666666666663
Danny Welbeck,447,7,0,0,0,0,0,0,0,22823.0,60.0,-5571,0,0,-2.333333333333333
Danny Welbeck,447,8,0,0,0,0,0,0,0,17711.0,60.0,-5380,0,0,-1.9166666666666663
Danny Welbeck,447,9,0,0,0,0,0,0,0,15348.0,60.0,-2519,0,0,0.8888888888888891
Danny Welbeck,447,10,0,0,0,0,0,0,0,13575.0,60.0,-1813,0,0,1.4
Danny Welbeck,447,11,0,0,0,0,0,0,0,12906.0,60.0,-781,0,0,1.2727272727272727
Danny Welbeck,447,12,0,0,0,0,0,0,0,12291.0,60.0,-646,0,0,1.1666666666666667
Danny Welbeck,447,13,0,0,0,0,0,0,0,11896.0,60.0,-421,0,0,1.0769230769230769
Danny Welbeck,447,14,0,0,0,0,0,0,0,11720.0,60.0,-202,0,0,1.0
Danny Welbeck,447,15,0,0,0,0,0,0,0,11511.0,59.0,-218,0,0,0.9333333333333332
Danny Welbeck,447,17,0,0,0,0,0,0,0,11177.0,59.0,-103,0,0,0.875
Danny Welbeck,447,19,0,0,0,45,0,0,0,14898.0,59.0,1829,0,1,0.8823529411764706
Danny Welbeck,447,20,1,0,0,10,0,0,0,12978.0,59.0,-20,0,6,0.8333333333333335
Danny Welbeck,447,21,0,0,0,0,0,0,0,18490.0,59.0,4536,0,0,-1.2280701754385963
Danny Welbeck,447,22,0,0,0,17,0,0,0,21217.0,59.0,2256,0,1,-1.2333333333333334
Danny Welbeck,447,22,0,0,1,61,0,0,0,21217.0,59.0,2256,0,2,-1.190476190476191
Danny Welbeck,447,23,2,0,0,28,0,0,0,20006.0,59.0,-482,0,7,0.4090909090909091
Danny Welbeck,447,25,0,1,0,63,0,0,0,40796.0,59.0,13949,0,2,-1.8985507246376807
Danny Welbeck,447,25,0,0,1,20,0,0,0,40796.0,59.0,13949,0,1,-2.25
Danny Welbeck,447,26,0,0,2,67,0,0,0,34835.0,59.0,-2446,0,2,-1.893333333333333
Danny Welbeck,447,27,0,0,1,27,0,0,0,32889.0,59.0,-2526,0,1,-0.2435897435897436
Danny Welbeck,447,28,0,0,2,90,0,0,0,29833.0,59.0,-3931,0,2,0.1111111111111111
Danny Welbeck,447,29,0,0,0,24,0,0,0,34153.0,59.0,2123,0,1,-0.2380952380952381
Danny Welbeck,447,29,0,0,0,28,0,0,0,34153.0,59.0,2123,0,1,0.0804597701149425
Danny Welbeck,447,31,0,1,0,90,0,0,0,30040.0,59.0,-235,0,2,0.1
Danny Welbeck,447,32,0,0,1,90,0,0,0,29152.0,59.0,-985,0,2,0.1182795698924732
Danny Welbeck,447,33,0,0,0,45,0,0,0,30917.0,59.0,1214,0,1,-0.2291666666666667
Danny Welbeck,447,33,0,0,2,76,0,0,0,30917.0,59.0,1214,0,2,-0.2121212121212121
Danny Welbeck,447,34,1,0,2,90,0,0,0,29765.0,59.0,-874,0,7,-0.0490196078431373
Danny Welbeck,447,35,3,1,0,90,0,0,0,32437.0,59.0,2317,0,11,-1.4476190476190478
Danny Welbeck,447,36,0,1,0,90,0,0,0,46962.0,59.0,13067,0,5,-4.6944444444444455
Danny Welbeck,447,37,1,0,1,90,0,0,0,95060.0,59.0,42858,0,7,-5.558558558558558
Danny Welbeck,447,38,2,0,1,90,0,0,0,159698.0,60.0,58276,0,11,-5.324561403508771
Emmanuel Dennis,450,1,3,1,0,65,0,0,0,25528.0,50.0,0,0,12,0.0
Emmanuel Dennis,450,2,0,0,2,90,0,0,0,312447.0,51.0,202165,0,2,0.0
Emmanuel Dennis,450,3,0,0,1,90,0,0,0,530746.0,51.0,187719,1,1,0.0
Emmanuel Dennis,450,4,0,0,2,90,0,0,0,754977.0,52.0,191749,1,1,-1.0
Emmanuel Dennis,450,5,0,0,1,72,0,0,0,895354.0,52.0,129029,0,6,3.066666666666668
Emmanuel Dennis,450,6,0,0,1,74,0,0,0,1021793.0,53.0,113123,1,1,1.166666666666667
Emmanuel Dennis,450,7,0,0,1,90,0,0,0,926744.0,53.0,-89253,1,1,0.7619047619047619
Emmanuel Dennis,450,8,0,0,4,68,0,0,0,831870.0,52.0,-102564,0,2,0.5833333333333335
Emmanuel Dennis,450,9,2,0,0,26,0,0,0,793987.0,52.0,-40985,1,12,2.8888888888888893
Emmanuel Dennis,450,10,0,0,0,0,0,0,0,656143.0,52.0,-134167,0,0,-1.2000000000000002
Emmanuel Dennis,450,11,0,0,1,73,0,0,0,679237.0,52.0,9111,0,2,-1.0303030303030307
Emmanuel Dennis,450,12,3,0,1,90,0,0,0,710784.0,52.0,26007,1,14,-0.1666666666666669
Emmanuel Dennis,450,13,1,0,4,70,0,0,0,932344.0,53.0,206611,0,10,-0.4102564102564097
Emmanuel Dennis,450,14,3,0,2,90,0,0,0,993333.0,53.0,66224,0,9,-3.4523809523809517
Emmanuel Dennis,450,15,0,0,3,90,0,0,0,1695268.0,55.0,683344,0,2,-6.0
Emmanuel Dennis,450,16,3,0,1,90,0,0,0,2596104.0,57.0,864319,0,9,-1.75
Emmanuel Dennis,450,20,1,0,4,90,0,0,0,3355371.0,60.0,144226,0,7,-1.313725490196079
Emmanuel Dennis,450,21,0,0,0,45,0,0,0,3314786.0,61.0,88301,0,1,-0.8888888888888893
Emmanuel Dennis,450,22,0,0,1,83,0,0,0,3526961.0,61.0,100761,0,2,-0.7192982456140351
Emmanuel Dennis,450,23,0,0,3,77,0,0,0,3772542.0,61.0,239513,0,-1,1.3166666666666669
Emmanuel Dennis,450,23,0,0,0,0,0,0,0,3772542.0,61.0,239513,0,0,3.7619047619047614
Emmanuel Dennis,450,24,0,0,1,90,0,0,0,3416085.0,62.0,-339356,0,2,3.984848484848485
Emmanuel Dennis,450,25,0,0,2,90,0,0,0,3292561.0,62.0,-123572,1,1,3.8405797101449273
Emmanuel Dennis,450,26,3,1,0,85,0,0,0,3230136.0,61.0,-64076,0,9,3.375
Emmanuel Dennis,450,26,0,0,4,90,0,0,0,3230136.0,61.0,-64076,0,2,0.2800000000000002
Emmanuel Dennis,450,27,0,1,0,90,0,0,0,3016461.0,61.0,-32539,0,2,0.1923076923076925
Emmanuel Dennis,450,28,0,0,3,90,0,0,0,3124956.0,61.0,-66207,0,2,-0.2222222222222223
Emmanuel Dennis,450,28,0,0,4,90,0,0,0,3124956.0,61.0,-66207,0,2,2.0357142857142856
Emmanuel Dennis,450,29,0,0,1,86,0,0,0,2919809.0,61.0,-190575,0,2,1.9655172413793105
Emmanuel Dennis,450,31,0,0,1,12,0,0,0,2607389.0,60.0,-123730,0,1,1.8666666666666667
Emmanuel Dennis,450,32,0,0,2,51,0,0,0,2571385.0,59.0,-39381,0,1,2.10752688172043
Emmanuel Dennis,450,33,2,0,2,90,0,0,0,2377655.0,58.0,-153956,0,8,2.572916666666667
Emmanuel Dennis,450,34,0,0,5,90,0,0,0,2402270.0,58.0,-14982,0,5,0.606060606060606
Emmanuel Dennis,450,35,0,0,2,90,0,0,0,2565188.0,58.0,152164,0,2,-0.7843137254901964
Emmanuel Dennis,450,36,0,0,1,72,0,0,0,2661950.0,59.0,96046,0,2,-1.1714285714285713
Emmanuel Dennis,450,36,0,0,0,0,0,0,0,2661950.0,59.0,96046,0,0,0.7222222222222223
Emmanuel Dennis,450,37,0,0,0,0,0,0,0,2003229.0,59.0,-515668,0,0,2.288288288288288
Emmanuel Dennis,450,38,0,0,0,0,0,0,0,1770332.0,58.0,-329849,0,0,2.8596491228070176
Patson Daka,455,1,0,0,0,0,0,0,0,105111.0,75.0,0,0,0,0.0
Patson Daka,455,2,0,0,2,26,0,0,0,83139.0,74.0,-30143,0,1,0.0
Patson Daka,455,3,0,0,0,0,0,0,0,61825.0,73.0,-23717,0,0,0.0
Patson Daka,455,4,0,0,0,0,0,0,0,43972.0,72.0,-19310,0,0,-0.0833333333333333
Patson Daka,455,5,0,0,0,0,0,0,0,39334.0,72.0,-6015,0,0,-0.1333333333333333
Patson Daka,455,6,0,0,0,0,0,0,0,36829.0,71.0,-3189,0,0,0.1666666666666666
Patson Daka,455,7,0,0,0,0,0,0,0,34672.0,71.0,-2449,0,0,0.1428571428571428
Patson Daka,455,8,1,0,1,13,0,0,0,33553.0,71.0,-1474,0,6,0.875
Patson Daka,455,9,0,0,1,45,0,0,0,90226.0,71.0,52407,0,4,-0.7777777777777777
Patson Daka,455,10,0,0,0,20,0,0,0,123886.0,71.0,31538,0,1,-2.1333333333333337
Patson Daka,455,11,0,0,0,0,0,0,0,110207.0,71.0,-13029,0,0,-2.575757575757576
Patson Daka,455,12,0,0,0,0,0,0,0,93681.0,71.0,-17589,0,0,-0.6666666666666667
Patson Daka,455,13,0,0,0,0,0,0,0,80161.0,71.0,-14277,0,0,0.5897435897435899
Patson Daka,455,14,0,0,0,15,0,0,0,73607.0,71.0,-7136,0,1,0.9285714285714286
Patson Daka,455,15,0,0,2,77,0,0,0,66681.0,71.0,-7223,0,5,0.8666666666666667
Patson Daka,455,16,1,1,0,90,0,0,0,70197.0,71.0,2471,0,10,-0.25
Patson Daka,455,19,0,0,0,0,0,0,0,133560.0,71.0,14062,0,0,-3.686274509803922
Patson Daka,455,20,0,0,0,0,0,0,0,98658.0,71.0,-24545,0,0,-3.4444444444444446
Patson Daka,455,22,0,0,1,74,0,0,0,90633.0,71.0,2543,0,6,-1.5438596491228072
Patson Daka,455,23,3,0,1,90,0,0,0,120539.0,71.0,30134,0,9,0.1499999999999999
Patson Daka,455,24,0,0,1,59,0,0,0,173305.0,72.0,51014,0,1,-2.9047619047619047
Patson Daka,455,25,0,0,2,90,0,0,0,183271.0,72.0,11283,0,2,-3.2424242424242418
Patson Daka,455,26,0,0,2,72,0,0,0,172603.0,72.0,-6059,0,2,-1.9130434782608696
Patson Daka,455,27,0,1,0,71,0,0,0,176199.0,72.0,-976,0,2,0.4166666666666667
Patson Daka,455,28,0,0,0,0,0,0,0,158609.0,72.0,-16974,0,0,0.0
Patson Daka,455,29,0,0,0,16,0,0,0,137742.0,71.0,-21782,1,0,0.5897435897435899
Patson Daka,455,30,0,0,0,4,0,0,0,141170.0,71.0,-2593,0,1,1.2222222222222223
Patson Daka,455,31,0,0,0,1,0,0,0,125402.0,71.0,-12649,0,1,1.5238095238095242
Patson Daka,455,32,0,0,1,75,0,0,0,120842.0,70.0,-5090,0,2,1.1954022988505746
Patson Daka,455,33,0,0,1,77,0,0,0,127400.0,70.0,4924,0,2,0.5333333333333334
Patson Daka,455,33,0,0,1,13,0,0,0,127400.0,70.0,4924,1,0,0.139784946236559
Patson Daka,455,34,0,1,0,70,0,0,0,121471.0,70.0,-4917,0,2,0.4791666666666667
Patson Daka,455,35,0,0,2,66,0,0,0,117641.0,70.0,-4098,0,2,0.4848484848484848
Patson Daka,455,36,3,0,2,79,0,0,0,119717.0,70.0,1439,0,9,0.696078431372549
Patson Daka,455,36,0,0,0,0,0,0,0,119717.0,70.0,1439,0,0,-2.3619047619047606
Patson Daka,455,37,0,0,0,9,0,0,0,135893.0,70.0,13436,0,1,-1.7222222222222219
Patson Daka,455,37,0,0,0,0,0,0,0,135893.0,70.0,13436,0,0,-1.4414414414414416
Patson Daka,455,38,0,0,0,0,0,0,0,124059.0,70.0,-7970,0,0,1.5087719298245614
Joshua King,468,1,0,0,0,0,0,0,0,21981.0,55.0,0,0,0,0.0
Joshua King,468,2,0,0,0,25,0,0,0,18983.0,55.0,-4213,0,1,0.0
Joshua King,468,3,0,0,1,64,0,0,0,19147.0,55.0,-1218,0,2,0.0
Joshua King,468,4,0,0,0,52,0,0,0,26833.0,55.0,4427,0,1,0.0
Joshua King,468,5,2,0,1,90,0,0,0,30569.0,55.0,2723,0,10,1.4666666666666666
Joshua King,468,6,0,0,1,90,0,0,0,65870.0,55.0,30820,0,5,-1.1666666666666663
Joshua King,468,7,0,0,1,45,0,0,0,85850.0,55.0,18022,0,1,-2.4761904761904763
Joshua King,468,8,0,0,0,0,0,0,0,60846.0,55.0,-23859,0,0,-2.833333333333333
Joshua King,468,9,3,0,2,90,0,0,0,55745.0,55.0,-6047,1,16,2.0
Joshua King,468,10,0,0,1,90,0,0,0,318289.0,56.0,231086,0,2,-1.8666666666666671
