name,element,GW,assists,bonus,goals_scored,minutes,own_goals,saves,selected,transfers_balance,yellow_cards,value,total_points,mean_reversion
Miguel Almirón Rejala,402,2,0,0,0,170,0,0,6.3,-144056,0,6.4,4,0.0
Miguel Almirón Rejala,402,3,0,0,0,260,0,0,5.7,-195871,0,6.4,6,0.0
Miguel Almirón Rejala,402,4,0,0,0,317,0,0,4.9,-264029,0,6.3,7,0.75
Miguel Almirón Rejala,402,5,0,0,0,324,0,0,4.6,-298768,0,6.3,8,-0.2666666666666666
Mike Trésor,706,4,0,0,0,0,0,0,0.0,73,0,5.5,0,0.0
Mike Trésor,706,5,0,0,0,14,0,0,0.0,216,0,5.5,1,0.0
Mikkel Damsgaard,98,1,0,0,0,41,0,0,0.1,-323,0,5.0,1,0.0
Mikkel Damsgaard,98,2,0,0,0,52,0,0,0.1,-1899,0,5.0,2,0.0
Mikkel Damsgaard,98,3,0,0,0,52,0,0,0.1,-3254,0,4.9,2,0.0
Mikkel Damsgaard,98,4,0,0,0,52,0,0,0.1,-5569,0,4.9,2,0.08333333333333326
Mikkel Damsgaard,98,5,0,0,0,52,0,0,0.1,-6444,0,4.9,2,-0.19999999999999996
Mohamed Elneny,3,1,0,0,0,0,0,0,0.1,-2471,0,4.5,0,0.0
Mohamed Elneny,3,2,0,0,0,0,0,0,0.1,-2723,0,4.4,0,0.0
Mohamed Elneny,3,3,0,0,0,0,0,0,0.1,-3846,0,4.4,0,0.0
Mohamed Elneny,3,4,0,0,0,0,0,0,0.1,-5000,0,4.4,0,0.0
Mohamed Elneny,3,5,0,0,0,0,0,0,0.1,-5466,0,4.4,0,0.0
Mohamed Salah,308,1,1,0,0,76,0,0,28.9,70324,0,12.5,5,0.0
Mohamed Salah,308,2,1,0,1,161,0,0,28.7,49506,0,12.5,10,0.0
Mohamed Salah,308,3,2,0,1,251,0,0,26.8,-118746,0,12.5,15,0.0
Mohamed Salah,308,4,2,0,2,341,0,0,25.8,-208075,0,12.5,23,3.25
Mohamed Salah,308,5,4,2,2,431,0,0,27.1,-93728,0,12.5,33,1.1999999999999993
Mohammed Kudus,689,4,0,0,0,1,0,0,0.2,19711,0,6.5,1,0.0
Mohammed Kudus,689,5,0,0,0,24,0,0,0.2,18515,0,6.5,2,0.0
Moisés Caicedo Corozo,126,1,0,0,0,0,0,0,3.2,-12773,0,5.0,0,0.0
Moisés Caicedo Corozo,126,2,0,0,0,29,0,0,3.0,-34208,0,5.0,1,0.0
Moisés Caicedo Corozo,126,3,0,0,0,119,0,0,2.8,-55440,0,5.0,4,0.0
Moisés Caicedo Corozo,126,4,0,0,0,195,0,0,2.3,-93088,0,4.9,6,1.0833333333333333
Moisés Caicedo Corozo,126,5,0,0,0,195,0,0,2.1,-118945,0,4.9,6,-0.2666666666666666
Morgan Gibbs-White,447,1,0,0,0,90,0,0,2.5,-4347,0,6.0,2,0.0
Morgan Gibbs-White,447,2,0,0,0,180,0,0,2.2,-24866,0,6.0,4,0.0
Morgan Gibbs-White,447,3,2,1,0,270,0,0,2.0,-42984,1,6.0,12,0.0
Morgan Gibbs-White,447,4,2,1,0,360,0,0,1.9,-54145,1,5.9,15,2.25
Morgan Gibbs-White,447,5,2,1,0,450,0,0,1.9,-55398,1,5.9,17,-0.3333333333333339
Morgan Sanson,56,1,0,0,0,0,0,0,0.0,-187,0,4.5,0,0.0
Morgan Sanson,56,2,0,0,0,0,0,0,0.0,-354,0,4.5,0,0.0
Morgan Sanson,56,3,0,0,0,0,0,0,0.0,-407,0,4.5,0,0.0
Morgan Sanson,56,4,0,0,0,0,0,0,0.0,-459,0,4.5,0,0.0
Morgan Sanson,56,5,0,0,0,0,0,0,0.0,-485,0,4.5,0,0.0
Moussa Diaby,599,1,0,0,1,86,0,0,7.5,83987,0,6.5,7,0.0
Moussa Diaby,599,2,0,0,1,149,0,0,8.9,195076,0,6.6,10,0.0
Moussa Diaby,599,3,1,2,2,221,0,0,9.0,209626,0,6.6,22,0.0
Moussa Diaby,599,4,1,2,2,311,0,0,9.5,247718,0,6.6,24,2.75
Moussa Diaby,599,5,2,2,2,401,0,0,10.3,330751,0,6.6,29,-0.26666666666666927
Mykhailo Mudryk,210,1,0,0,0,9,0,0,2.8,-18614,0,6.5,1,0.0
Mykhailo Mudryk,210,2,0,0,0,54,0,0,2.1,-78974,0,6.4,2,0.0
Mykhailo Mudryk,210,3,0,0,0,54,0,0,1.3,-154851,0,6.4,2,0.0
Mykhailo Mudryk,210,4,0,0,0,67,0,0,0.9,-187170,0,6.4,3,0.33333333333333326
Mykhailo Mudryk,210,5,0,0,0,129,0,0,0.8,-194817,1,6.4,5,0.2666666666666666
Máximo Perrone,363,1,0,0,0,0,0,0,0.0,-191,0,4.5,0,0.0
Máximo Perrone,363,2,0,0,0,0,0,0,0.0,-517,0,4.5,0,0.0
Máximo Perrone,363,3,0,0,0,0,0,0,0.0,-916,0,4.4,0,0.0
Máximo Perrone,363,4,0,0,0,0,0,0,0.0,-1360,0,4.4,0,0.0
Máximo Perrone,363,5,0,0,0,0,0,0,0.0,-1495,0,4.4,0,0.0
Naouirou Ahamada,219,1,0,0,0,0,0,0,0.3,-764,0,4.5,0,0.0
Naouirou Ahamada,219,2,0,0,0,16,0,0,0.2,-3404,0,4.5,1,0.0
Naouirou Ahamada,219,3,0,0,0,35,0,0,0.2,-4993,0,4.5,2,0.0
Naouirou Ahamada,219,4,0,0,0,35,0,0,0.2,-6379,0,4.4,2,0.25
Naouirou Ahamada,219,5,0,0,0,36,0,0,0.2,-6879,0,4.4,3,-0.06666666666666665
Nathan Redmond,600,1,0,0,0,1,0,0,0.1,-427,0,5.0,1,0.0
Nathan Redmond,600,2,0,0,0,1,0,0,0.0,-1446,0,4.9,1,0.0
Nathan Redmond,600,3,0,0,0,23,0,0,0.0,-1837,0,4.9,2,0.0
Nathan Redmond,600,4,0,0,0,53,0,0,0.0,-2335,0,4.9,3,0.41666666666666674
Nathan Redmond,600,5,0,0,0,53,0,0,0.0,-2548,0,4.8,3,0.0
Nicolas Pépé,16,1,0,0,0,0,0,0,0.1,-723,0,5.0,0,0.0
Nicolas Pépé,16,2,0,0,0,0,0,0,0.1,-1840,0,4.9,0,0.0
Nicolas Pépé,16,3,0,0,0,0,0,0,0.1,-2383,0,4.9,0,0.0
Nicolas Pépé,16,4,0,0,0,0,0,0,0.1,-3057,0,4.9,0,0.0
Nicolas Pépé,16,5,0,0,0,0,0,0,0.1,-4032,0,4.9,0,0.0
Nicolás Domínguez,712,4,0,0,0,0,0,0,0.0,15,0,5.0,0,0.0
Nicolás Domínguez,712,5,0,0,0,0,0,0,0.0,69,0,5.0,0,0.0
Nicolò Zaniolo,672,2,0,0,0,0,0,0,0.0,460,0,5.5,0,0.0
Nicolò Zaniolo,672,3,0,0,0,17,0,0,0.0,1372,0,5.5,1,0.0
Nicolò Zaniolo,672,4,0,0,0,42,0,0,0.0,1765,0,5.5,2,0.0
Nicolò Zaniolo,672,5,0,0,0,98,0,0,0.0,2008,1,5.5,2,0.25
Nikola Vlašić,543,1,0,0,0,0,0,0,0.2,-4185,0,4.5,0,0.0
Nikola Vlašić,543,2,0,0,0,0,0,0,0.1,-7806,0,4.5,0,0.0
Nikola Vlašić,543,3,0,0,0,0,0,0,0.1,-9098,0,4.5,0,0.0
Nikola Vlašić,543,4,0,0,0,0,0,0,0.1,-10507,0,4.5,0,0.0
Nikola Vlašić,543,5,0,0,0,0,0,0,0.1,-11071,0,4.5,0,0.0
Noni Madueke,208,1,0,0,0,0,0,0,0.1,-1074,0,5.5,0,0.0
Noni Madueke,208,2,0,0,0,15,0,0,0.1,-1558,0,5.5,1,0.0
Noni Madueke,208,3,0,0,0,15,0,0,0.1,-1900,0,5.5,1,0.0
Noni Madueke,208,4,0,0,0,43,0,0,0.1,-3043,0,5.4,2,0.33333333333333337
Noni Madueke,208,5,0,0,0,43,0,0,0.1,-3714,0,5.4,2,-0.1333333333333333
Oliver Norwood,488,1,0,0,0,90,0,0,0.0,36,0,5.0,2,0.0
Oliver Norwood,488,2,0,0,0,180,0,0,0.0,-37,1,5.0,3,0.0
Oliver Norwood,488,3,0,0,0,259,0,0,0.0,-360,1,5.0,5,0.0
Oliver Norwood,488,4,0,0,0,349,0,0,0.0,-25,1,5.0,7,0.9166666666666665
Oliver Norwood,488,5,0,0,0,369,0,0,0.0,-696,1,4.9,8,0.0
Oliver Skipp,515,1,0,0,0,74,0,0,0.2,-1369,1,5.0,1,0.0
Oliver Skipp,515,2,0,0,0,74,0,0,0.2,-6268,1,4.9,1,0.0
Oliver Skipp,515,3,0,0,0,91,0,0,0.1,-8689,1,4.9,2,0.0
Oliver Skipp,515,4,0,0,0,95,0,0,0.1,-10852,1,4.8,3,0.41666666666666674
Oliver Skipp,515,5,0,0,0,95,0,0,0.1,-12105,1,4.7,3,0.0
Omari Forson,632,1,0,0,0,0,0,0,0.0,14,0,4.5,0,0.0
Omari Forson,632,2,0,0,0,0,0,0,0.0,-154,0,4.5,0,0.0
Omari Forson,632,3,0,0,0,0,0,0,0.0,-227,0,4.5,0,0.0
Omari Forson,632,4,0,0,0,0,0,0,0.0,-267,0,4.5,0,0.0
Omari Forson,632,5,0,0,0,0,0,0,0.0,-288,0,4.5,0,0.0
Omari Kellyman,618,1,0,0,0,0,0,0,0.0,93,0,4.5,0,0.0
Omari Kellyman,618,2,0,0,0,0,0,0,0.0,-172,0,4.5,0,0.0
Omari Kellyman,618,3,0,0,0,0,0,0,0.0,-384,0,4.5,0,0.0
Omari Kellyman,618,4,0,0,0,0,0,0,0.0,-296,0,4.5,0,0.0
Omari Kellyman,618,5,0,0,0,0,0,0,0.0,-149,0,4.5,0,0.0
Orel Mangala,453,1,0,0,0,89,0,0,0.0,-91,1,5.0,1,0.0
Orel Mangala,453,2,0,0,0,157,0,0,0.0,-332,1,5.0,3,0.0
Orel Mangala,453,3,0,0,0,157,0,0,0.0,-585,1,5.0,3,0.0
Orel Mangala,453,4,0,0,0,228,0,0,0.0,-866,1,5.0,6,0.9166666666666665
Orel Mangala,453,5,0,0,0,298,0,0,0.0,-789,2,5.0,7,0.0
Oscar Bobb,345,1,0,0,0,0,0,0,0.0,-154,0,4.5,0,0.0
Oscar Bobb,345,2,0,0,0,0,0,0,0.0,-534,0,4.5,0,0.0
Oscar Bobb,345,3,0,0,0,0,0,0,0.0,-694,0,4.4,0,0.0
Oscar Bobb,345,4,0,0,0,1,0,0,0.0,-756,0,4.4,1,0.25
Oscar Bobb,345,5,0,0,0,2,0,0,0.0,-632,0,4.4,2,0.26666666666666666
Pablo Fornals Malla,534,1,0,0,0,85,0,0,0.1,-364,0,5.0,2,0.0
Pablo Fornals Malla,534,2,0,0,0,99,0,0,0.1,-1742,0,5.0,3,0.0
Pablo Fornals Malla,534,3,0,0,0,105,0,0,0.1,-2534,0,4.9,4,0.0
Pablo Fornals Malla,534,4,0,0,0,124,0,0,0.1,-3481,0,4.9,5,0.5
Pablo Fornals Malla,534,5,0,0,0,124,0,0,0.1,-4069,0,4.8,5,-0.20000000000000018
Pablo Sarabia,570,1,0,0,0,62,0,0,0.1,946,0,5.0,3,0.0
Pablo Sarabia,570,2,1,0,0,97,0,0,0.2,5824,0,5.0,7,0.0
Pablo Sarabia,570,3,1,0,0,113,0,0,0.2,5120,0,5.0,8,0.0
Pablo Sarabia,570,4,1,0,0,172,0,0,0.2,2459,0,5.0,9,0.75
Pablo Sarabia,570,5,1,0,0,172,0,0,0.2,470,0,5.0,9,-0.7999999999999998
Pape Matar Sarr,513,1,0,0,0,15,0,0,1.0,-1922,0,4.5,1,0.0
Pape Matar Sarr,513,2,0,2,1,90,0,0,1.9,68205,0,4.5,11,0.0
Pape Matar Sarr,513,3,1,2,1,148,0,0,2.8,147076,0,4.5,15,0.0
Pape Matar Sarr,513,4,1,2,1,215,0,0,3.3,198721,1,4.5,16,1.75
Pape Matar Sarr,513,5,1,2,1,294,0,0,3.4,211317,1,4.6,18,-1.8000000000000007
Pascal Groß,134,1,0,0,0,90,0,0,4.1,-23786,0,6.5,2,0.0
Pascal Groß,134,2,0,0,0,170,0,0,2.9,-112746,1,6.4,3,0.0
Pascal Groß,134,3,0,3,1,260,0,0,2.6,-143211,1,6.4,13,0.0
Pascal Groß,134,4,0,3,1,348,0,0,2.3,-166156,1,6.4,16,2.5
Pascal Groß,134,5,0,6,2,438,0,0,2.8,-129419,1,6.3,26,1.333333333333334
Pedro Lomba Neto,567,1,0,0,0,90,0,0,0.2,1752,1,5.5,1,0.0
Pedro Lomba Neto,567,2,0,0,0,180,0,0,0.3,3830,1,5.5,3,0.0
Pedro Lomba Neto,567,3,1,1,0,270,0,0,0.3,3248,1,5.5,10,0.0
Pedro Lomba Neto,567,4,3,3,0,360,0,0,0.3,8630,1,5.5,20,3.833333333333333
Pedro Lomba Neto,567,5,4,3,0,450,0,0,1.1,75863,1,5.5,25,0.8000000000000007
Pelly Ruddock Mpanzu,582,1,0,0,0,87,0,0,0.1,-306,0,5.0,2,0.0
Pelly Ruddock Mpanzu,582,2,0,0,0,87,0,0,0.1,-987,0,5.0,2,0.0
Pelly Ruddock Mpanzu,582,3,0,0,0,100,0,0,0.1,-1310,0,5.0,3,0.0
Pelly Ruddock Mpanzu,582,4,0,0,0,119,0,0,0.0,-1903,0,4.9,4,0.4166666666666665
Pelly Ruddock Mpanzu,582,5,0,0,0,134,0,0,0.0,-2177,0,4.9,5,0.20000000000000018
Phil Foden,353,1,0,0,0,90,0,0,8.6,-7171,0,7.5,3,0.0
Phil Foden,353,2,1,3,0,180,0,0,12.2,292784,0,7.6,12,0.0
Phil Foden,353,3,2,3,0,184,0,0,14.0,459642,0,7.6,16,0.0
Phil Foden,353,4,3,3,0,273,0,0,13.7,445484,0,7.6,21,2.666666666666666
Phil Foden,353,5,3,3,0,339,0,0,13.0,372848,0,7.6,23,-1.3333333333333321
Philip Billing,63,1,0,0,0,90,0,0,0.8,-4324,0,5.5,2,0.0
Philip Billing,63,2,0,0,0,180,0,0,0.6,-15360,0,5.4,4,0.0
Philip Billing,63,3,0,0,0,265,0,0,0.6,-20449,0,5.4,6,0.0
Philip Billing,63,4,0,0,0,355,0,0,0.5,-27503,0,5.3,8,1.0
Philip Billing,63,5,0,0,0,445,0,0,0.4,-32471,0,5.3,11,0.20000000000000018
Philippe Coutinho Correia,38,1,0,0,0,3,0,0,0.6,-3129,0,6.0,1,0.0
Philippe Coutinho Correia,38,2,0,0,0,24,0,0,0.5,-16641,0,5.9,2,0.0
Philippe Coutinho Correia,38,3,0,0,0,24,0,0,0.4,-25414,0,5.9,2,0.0
Philippe Coutinho Correia,38,4,0,0,0,24,0,0,0.3,-33573,0,5.8,2,0.08333333333333326
Philippe Coutinho Correia,38,5,0,0,0,24,0,0,0.2,-36803,0,5.8,2,-0.19999999999999996
Pierre-Emile Højbjerg,499,1,0,0,0,0,0,0,0.6,-5784,0,5.5,0,0.0
Pierre-Emile Højbjerg,499,2,0,0,0,14,0,0,0.4,-15662,0,5.4,1,0.0
Pierre-Emile Højbjerg,499,3,0,0,0,44,0,0,0.4,-19957,0,5.4,2,0.0
Pierre-Emile Højbjerg,499,4,0,0,0,66,0,0,0.3,-25963,1,5.3,2,0.25
Pierre-Emile Højbjerg,499,5,0,0,0,67,0,0,0.3,-28132,1,5.3,3,-0.06666666666666665
Raheem Sterling,216,1,0,0,0,80,0,0,1.9,2350,0,7.0,2,0.0
Raheem Sterling,216,2,0,0,0,170,0,0,2.6,53617,0,7.0,4,0.0
Raheem Sterling,216,3,1,3,2,260,0,0,9.5,649254,0,7.1,23,0.0
Raheem Sterling,216,4,1,3,2,350,0,0,16.4,1310922,0,7.2,25,3.833333333333334
Raheem Sterling,216,5,1,3,2,440,0,0,15.8,1256738,1,7.2,27,-1.1333333333333329
Reiss Nelson,578,1,0,0,0,0,0,0,0.0,-158,0,5.0,0,0.0
Reiss Nelson,578,2,0,0,0,0,0,0,0.0,-536,0,5.0,0,0.0
Reiss Nelson,578,3,0,0,0,0,0,0,0.0,-706,0,4.9,0,0.0
Reiss Nelson,578,4,0,0,0,1,0,0,0.0,-918,0,4.9,1,0.25
Reiss Nelson,578,5,0,0,0,1,0,0,0.0,-912,0,4.9,1,0.06666666666666671
Remo Freuler,446,1,0,0,0,0,0,0,0.0,-210,0,5.0,0,0.0
Remo Freuler,446,2,0,0,0,0,0,0,0.0,-610,0,4.9,0,0.0
Remo Freuler,446,3,0,0,0,0,0,0,0.0,-790,0,4.9,0,0.0
Remo Freuler,446,4,0,0,0,0,0,0,0.0,-1150,0,4.9,0,0.0
Remo Freuler,446,5,0,0,0,0,0,0,0.0,-1365,0,4.9,0,0.0
Richarlison de Andrade,509,1,0,0,0,90,0,0,4.2,-5349,0,7.0,2,0.0
Richarlison de Andrade,509,2,0,0,0,159,0,0,3.8,-33922,0,7.0,5,0.0
Richarlison de Andrade,509,3,0,0,0,218,0,0,3.1,-97004,1,6.9,5,0.0
Richarlison de Andrade,509,4,0,0,0,236,0,0,2.0,-197582,1,6.8,6,0.5
Richarlison de Andrade,509,5,1,0,1,246,0,0,1.6,-234265,2,6.8,14,1.0666666666666673
Riyad Mahrez,359,1,0,0,0,0,0,0,0.1,-2443,0,7.5,0,0.0
Riyad Mahrez,359,2,0,0,0,0,0,0,0.1,-4062,0,7.5,0,0.0
Riyad Mahrez,359,3,0,0,0,0,0,0,0.1,-4491,0,7.5,0,0.0
Riyad Mahrez,359,4,0,0,0,0,0,0,0.0,-4941,0,7.5,0,0.0
Riyad Mahrez,359,5,0,0,0,0,0,0,0.0,-5079,0,7.5,0,0.0
Rodrigo Bentancur,492,1,0,0,0,0,0,0,0.0,-116,0,5.5,0,0.0
Rodrigo Bentancur,492,2,0,0,0,0,0,0,0.0,-267,0,5.5,0,0.0
Rodrigo Bentancur,492,3,0,0,0,0,0,0,0.0,-323,0,5.5,0,0.0
Rodrigo Bentancur,492,4,0,0,0,0,0,0,0.0,-386,0,5.4,0,0.0
Rodrigo Bentancur,492,5,0,0,0,0,0,0,0.0,-400,0,5.4,0,0.0
Rodrigo Hernandez,365,1,1,2,1,90,0,0,6.4,229687,0,5.6,13,0.0
Rodrigo Hernandez,365,2,1,2,1,180,0,0,10.2,484955,0,5.6,16,0.0
Rodrigo Hernandez,365,3,1,5,2,270,0,0,11.3,579985,0,5.7,26,0.0
Rodrigo Hernandez,365,4,1,5,2,345,0,0,12.6,683193,1,5.7,27,2.166666666666668
Rodrigo Hernandez,365,5,1,5,2,435,0,0,12.3,649508,2,5.7,28,-1.0
Roméo Lavia,667,2,0,0,0,0,0,0,0.0,585,0,5.0,0,0.0
Roméo Lavia,667,3,0,0,0,0,0,0,0.0,252,0,5.0,0,0.0
Roméo Lavia,667,4,0,0,0,0,0,0,0.0,10,0,5.0,0,0.0
Roméo Lavia,667,5,0,0,0,0,0,0,0.0,-73,0,5.0,0,0.0
Ross Barkley,630,1,0,0,0,0,0,0,0.2,-907,0,5.0,0,0.0
Ross Barkley,630,2,0,0,0,0,0,0,0.2,-4004,0,5.0,0,0.0
Ross Barkley,630,3,0,0,0,76,0,0,0.1,-5237,0,5.0,2,0.0
Ross Barkley,630,4,0,0,0,146,0,0,0.1,-6352,0,5.0,4,0.8333333333333334
Ross Barkley,630,5,0,0,0,146,0,0,0.1,-7436,0,5.0,4,0.0
Ryan Christie,65,1,0,0,0,66,0,0,0.0,-37,0,5.0,2,0.0
Ryan Christie,65,2,0,0,0,128,0,0,0.0,-32,0,5.0,4,0.0
Ryan Christie,65,3,0,0,0,187,0,0,0.0,-22,0,5.0,5,0.0
Ryan Christie,65,4,0,0,0,273,0,0,0.0,73,0,5.0,7,0.8333333333333335
Ryan Christie,65,5,0,0,0,361,0,0,0.0,-28,0,5.0,10,0.2666666666666666
Ryan Fraser,410,1,0,0,0,0,0,0,0.1,-414,0,5.0,0,0.0
Ryan Fraser,410,2,0,0,0,0,0,0,0.0,-1167,0,4.9,0,0.0
Ryan Fraser,410,3,0,0,0,0,0,0,0.0,-1548,0,4.9,0,0.0
Ryan Fraser,410,4,0,0,0,0,0,0,0.0,-2763,0,4.9,0,0.0
Ryan Fraser,410,5,0,0,0,0,0,0,0.0,-3108,0,4.9,0,0.0
Ryan Gravenberch,708,4,0,0,0,0,0,0,0.0,642,0,5.0,0,0.0
Ryan Gravenberch,708,5,0,0,0,1,0,0,0.0,2070,0,5.0,1,0.0
Ryan Trevitt,118,1,0,0,0,0,0,0,0.0,-48,0,4.5,0,0.0
Ryan Trevitt,118,2,0,0,0,0,0,0,0.0,-682,0,4.5,0,0.0
Ryan Trevitt,118,3,0,0,0,0,0,0,0.0,-909,0,4.5,0,0.0
Ryan Trevitt,118,4,0,0,0,0,0,0,0.0,-1163,0,4.5,0,0.0
Ryan Trevitt,118,5,0,0,0,0,0,0,0.0,-1258,0,4.5,0,0.0
Ryan Yates,470,1,0,0,0,90,0,0,0.0,-128,0,5.0,2,0.0
Ryan Yates,470,2,0,0,0,111,0,0,0.0,-513,0,5.0,3,0.0
Ryan Yates,470,3,0,0,0,201,0,0,0.0,-802,0,4.9,5,0.0
Ryan Yates,470,4,0,0,0,291,0,0,0.0,-936,1,4.9,7,0.9166666666666665
Ryan Yates,470,5,0,0,0,310,0,0,0.0,-953,1,4.9,8,0.0
Saman Ghoddos,701,4,0,0,0,0,0,0,0.0,58,0,4.5,0,0.0
Saman Ghoddos,701,5,0,0,0,0,0,0,0.0,110,0,4.5,0,0.0
Samuel Bastien,158,1,0,0,0,0,0,0,0.0,-282,0,5.0,0,0.0
Samuel Bastien,158,2,0,0,0,0,0,0,0.0,-777,0,5.0,0,0.0
Samuel Bastien,158,3,0,0,0,0,0,0,0.0,-964,0,4.9,0,0.0
Samuel Bastien,158,4,0,0,0,0,0,0,0.0,-1189,0,4.9,0,0.0
Samuel Bastien,158,5,0,0,0,0,0,0,0.0,-1335,0,4.9,0,0.0
Sander Berge,475,1,0,0,0,90,0,0,0.2,-338,0,5.0,2,0.0
Sander Berge,475,2,0,0,0,90,0,0,0.2,-2474,0,5.0,2,0.0
Sander Berge,475,3,0,0,0,157,0,0,0.1,-3596,1,5.0,3,0.0
Sander Berge,475,4,0,0,0,202,0,0,0.1,-5240,1,4.9,4,0.4166666666666665
Sander Berge,475,5,0,0,0,228,0,0,0.1,-6132,1,4.9,5,0.20000000000000018
Sandro Tonali,429,1,0,0,1,90,0,0,2.8,55885,1,5.5,6,0.0
Sandro Tonali,429,2,0,0,1,156,0,0,3.5,84168,2,5.5,7,0.0
Sandro Tonali,429,3,0,0,1,227,0,0,3.4,71370,2,5.5,10,0.0
Sandro Tonali,429,4,0,0,1,284,0,0,3.1,39151,2,5.5,11,0.833333333333333
Sandro Tonali,429,5,0,0,1,284,0,0,2.6,-8277,2,5.5,11,-0.3333333333333339
Saïd Benrahma,525,1,0,0,0,90,0,0,0.9,-4012,0,6.0,2,0.0
Saïd Benrahma,525,2,0,0,0,158,0,0,0.8,-15837,0,6.0,4,0.0
Saïd Benrahma,525,3,1,0,0,209,0,0,0.7,-20484,0,5.9,8,0.0
Saïd Benrahma,525,4,1,0,0,279,0,0,0.7,-24968,0,5.9,11,1.583333333333333
Saïd Benrahma,525,5,1,0,0,301,0,0,0.6,-32214,0,5.8,12,-0.2666666666666666
Saša Lukić,276,1,0,0,0,90,0,0,0.6,12999,0,4.5,3,0.0
Saša Lukić,276,2,0,0,0,180,0,0,0.7,23581,0,4.5,5,0.0
Saša Lukić,276,3,0,0,0,250,0,0,0.7,19578,1,4.5,6,0.0
Saša Lukić,276,4,0,0,0,250,0,0,0.5,4450,1,4.5,6,0.33333333333333304
Saša Lukić,276,5,0,0,0,250,0,0,0.4,-3287,1,4.5,6,-0.4666666666666668
Scott McTominay,392,1,0,0,0,2,0,0,0.1,-358,0,5.0,1,0.0
Scott McTominay,392,2,0,0,0,2,0,0,0.1,-1438,0,4.9,1,0.0
Scott McTominay,392,3,0,0,0,7,0,0,0.1,-1845,0,4.9,2,0.0
Scott McTominay,392,4,0,0,0,7,0,0,0.1,-2483,0,4.9,2,0.16666666666666674
Scott McTominay,392,5,0,0,0,91,0,0,0.1,-2638,0,4.9,4,0.33333333333333326
Scott Twine,180,1,0,0,0,0,0,0,0.0,-399,0,5.0,0,0.0
Scott Twine,180,2,0,0,0,0,0,0,0.0,-1301,0,4.9,0,0.0
Scott Twine,180,3,0,0,0,0,0,0,0.0,-1750,0,4.9,0,0.0
Scott Twine,180,4,0,0,0,0,0,0,0.0,-2104,0,4.9,0,0.0
Scott Twine,180,5,0,0,0,0,0,0,0.0,-2236,0,4.9,0,0.0
Sean Longstaff,421,1,0,0,0,5,0,0,0.2,-1657,0,5.0,1,0.0
Sean Longstaff,421,2,0,0,0,38,0,0,0.2,-4734,0,4.9,2,0.0
Sean Longstaff,421,3,0,0,0,56,0,0,0.2,-6000,0,4.9,3,0.0
Sean Longstaff,421,4,1,0,0,88,0,0,0.2,-7285,0,4.9,7,1.25
Sean Longstaff,421,5,1,0,0,178,0,0,0.2,-7370,0,4.9,10,0.5999999999999996
Sergi Canós Tenés,95,1,0,0,0,0,0,0,0.0,-236,0,5.0,0,0.0
Sergi Canós Tenés,95,2,0,0,0,0,0,0,0.0,-1429,0,5.0,0,0.0
Sergi Canós Tenés,95,3,0,0,0,0,0,0,0.0,-2172,0,5.0,0,0.0
Sergi Canós Tenés,95,4,0,0,0,0,0,0,0.0,-2780,0,5.0,0,0.0
Sergi Canós Tenés,95,5,0,0,0,0,0,0,0.0,-3001,0,5.0,0,0.0
Shandon Baptiste,92,1,0,0,0,18,0,0,3.3,-8720,0,4.5,1,0.0
Shandon Baptiste,92,2,0,0,0,18,0,0,2.7,-48242,0,4.5,1,0.0
Shandon Baptiste,92,3,0,0,0,18,0,0,2.2,-92866,0,4.5,1,0.0
Shandon Baptiste,92,4,0,0,0,18,0,0,1.6,-143250,0,4.4,1,0.0
Shandon Baptiste,92,5,0,0,0,18,0,0,1.4,-165119,0,4.4,1,0.0
Shea Charles,348,1,0,0,0,0,0,0,0.0,-17,0,4.5,0,0.0
Shea Charles,348,2,0,0,0,0,0,0,0.0,-24,0,4.5,0,0.0
Shea Charles,348,3,0,0,0,0,0,0,0.0,-27,0,4.5,0,0.0
Shea Charles,348,4,0,0,0,0,0,0,0.0,-30,0,4.5,0,0.0
Shea Charles,348,5,0,0,0,0,0,0,0.0,-32,0,4.5,0,0.0
Simon Adingra,122,1,0,0,1,16,0,0,0.4,8676,0,5.0,6,0.0
Simon Adingra,122,2,0,0,1,16,0,0,0.4,7974,0,5.0,6,0.0
Simon Adingra,122,3,0,0,1,34,0,0,0.4,2948,0,5.0,7,0.0
Simon Adingra,122,4,0,0,1,35,0,0,0.3,-2867,0,5.0,8,0.41666666666666696
Simon Adingra,122,5,1,0,1,119,0,0,0.3,-3241,0,5.0,13,1.0
Siriki Dembélé,67,1,0,0,0,0,0,0,0.0,-99,0,4.5,0,0.0
Siriki Dembélé,67,2,0,0,0,0,0,0,0.0,-189,0,4.5,0,0.0
Siriki Dembélé,67,3,0,0,0,0,0,0,0.0,-228,0,4.5,0,0.0
Siriki Dembélé,67,4,0,0,0,0,0,0,0.0,-273,0,4.5,0,0.0
Siriki Dembélé,67,5,0,0,0,0,0,0,0.0,-292,0,4.5,0,0.0
Sofyan Amrabat,709,4,0,0,0,0,0,0,0.0,1852,0,5.0,0,0.0
Sofyan Amrabat,709,5,0,0,0,0,0,0,0.0,2348,0,5.0,0,0.0
Solly March,140,1,0,1,1,73,0,0,3.5,48385,0,6.5,9,0.0
Solly March,140,2,0,4,3,163,0,0,9.5,518721,0,6.6,24,0.0
Solly March,140,3,0,4,3,234,0,0,10.8,639610,0,6.6,26,0.0
