name,element,GW,bonus,assists,clean_sheets,goals_conceded,minutes,own_goals,penalties_saved,saves,selected,transfers_balance,yellow_cards,value,total_points,mean_reversion
Omar Richards,461,1,0,0,0,0,0,0,0,0,0.1,-368,0,4.5,0,0.0
Omar Richards,461,2,0,0,0,0,0,0,0,0,0.0,-1842,0,4.5,0,0.0
Omar Richards,461,3,0,0,0,0,0,0,0,0,0.0,-2322,0,4.4,0,0.0
Omar Richards,461,4,0,0,0,0,0,0,0,0,0.0,-2869,0,4.4,0,0.0
Omar Richards,461,5,0,0,0,0,0,0,0,0,0.0,-3070,0,4.4,0,0.0
Omar Richards,461,6,0,0,0,0,0,0,0,0,0.0,-3263,0,4.4,0,0.0
Owen Dodgson,622,1,0,0,0,0,0,0,0,0,0.1,-130,0,4.0,0,0.0
Owen Dodgson,622,2,0,0,0,0,0,0,0,0,0.1,-407,0,4.0,0,0.0
Owen Dodgson,622,3,0,0,0,0,0,0,0,0,0.1,-619,0,4.0,0,0.0
Owen Dodgson,622,4,0,0,0,0,0,0,0,0,0.0,-1333,0,4.0,0,0.0
Owen Dodgson,622,5,0,0,0,0,0,0,0,0,0.0,-1712,0,4.0,0,0.0
Owen Dodgson,622,6,0,0,0,0,0,0,0,0,0.0,-2032,0,4.0,0,0.0
Pau Torres,584,1,0,0,0,3,59,0,0,0,2.7,-1074,0,4.5,0,0.0
Pau Torres,584,2,0,0,1,3,149,0,0,0,2.6,706,0,4.5,6,0.0
Pau Torres,584,3,0,0,1,4,239,0,0,0,2.5,-6930,0,4.5,8,0.0
Pau Torres,584,4,0,0,1,7,329,0,0,0,2.3,-22810,0,4.5,9,1.083333333333333
Pau Torres,584,5,0,0,1,8,419,0,0,0,2.2,-34418,0,4.5,11,-0.8666666666666671
Pau Torres,584,6,2,0,2,8,509,0,0,0,2.1,-43858,0,4.5,19,-0.5
Paul Dummett,581,1,0,0,0,0,0,0,0,0,0.2,-661,0,4.0,0,0.0
Paul Dummett,581,2,0,0,0,0,0,0,0,0,0.2,-1960,0,4.0,0,0.0
Paul Dummett,581,3,0,0,0,0,0,0,0,0,0.2,-2601,0,4.0,0,0.0
Paul Dummett,581,4,0,0,0,0,0,0,0,0,0.1,-3302,0,4.0,0,0.0
Paul Dummett,581,5,0,0,0,0,0,0,0,0,0.2,-1822,0,3.9,0,0.0
Paul Dummett,581,6,0,0,0,0,0,0,0,0,0.2,3929,0,3.9,0,0.0
Pedro Porro,506,1,0,0,0,0,0,0,0,0,2.0,-18154,0,5.0,0,0.0
Pedro Porro,506,2,0,0,1,0,87,0,0,0,2.6,33107,0,4.9,6,0.0
Pedro Porro,506,3,0,0,2,0,177,0,0,0,4.0,147710,0,4.9,12,0.0
Pedro Porro,506,4,0,1,2,2,267,0,0,0,5.3,266174,0,5.0,16,2.5
Pedro Porro,506,5,0,1,2,3,357,0,0,0,5.8,321421,0,5.0,18,-0.9333333333333336
Pedro Porro,506,6,0,1,2,5,447,0,0,0,5.5,293182,0,5.0,19,-3.5
Pervis Estupiñán,131,1,3,1,0,1,90,0,0,0,54.4,167720,1,5.0,7,0.0
Pervis Estupiñán,131,2,4,2,0,2,180,0,0,0,62.3,906174,2,5.2,18,0.0
Pervis Estupiñán,131,3,4,2,0,5,270,0,0,0,64.5,1164767,2,5.3,19,0.0
Pervis Estupiñán,131,4,4,2,0,6,360,0,0,0,64.1,1191204,2,5.3,21,1.583333333333334
Pervis Estupiñán,131,5,4,2,0,6,360,0,0,0,63.2,1127038,2,5.3,21,-2.133333333333333
Pervis Estupiñán,131,6,5,3,0,7,450,0,0,0,62.5,1093568,2,5.3,27,-1.5
Raphaël Varane,395,1,2,0,1,0,90,0,0,0,2.8,36474,0,5.0,14,0.0
Raphaël Varane,395,2,2,0,1,2,180,0,0,0,6.3,225417,0,5.1,15,0.0
Raphaël Varane,395,3,2,0,1,4,225,0,0,0,5.9,187088,0,5.1,15,0.0
Raphaël Varane,395,4,2,0,1,4,225,0,0,0,3.3,-51300,0,5.0,15,0.08333333333333393
Raphaël Varane,395,5,2,0,1,4,225,0,0,0,2.8,-105901,0,5.0,15,-0.1999999999999993
Raphaël Varane,395,6,2,0,1,4,236,0,0,0,2.6,-123237,0,5.0,16,0.0
Rayan Aït-Nouri,545,1,0,0,0,1,76,0,0,0,0.4,1627,1,4.5,1,0.0
Rayan Aït-Nouri,545,2,0,0,0,5,162,0,0,0,0.4,4367,1,4.5,1,0.0
Rayan Aït-Nouri,545,3,0,0,0,5,207,0,0,0,0.4,2754,1,4.5,2,0.0
Rayan Aït-Nouri,545,4,0,0,0,7,288,0,0,0,0.4,-320,2,4.5,2,0.16666666666666674
Rayan Aït-Nouri,545,5,0,0,0,8,352,0,0,0,0.4,-2633,2,4.5,4,0.33333333333333326
Rayan Aït-Nouri,545,6,0,0,0,8,397,0,0,0,0.4,-2471,2,4.5,5,-0.16666666666666652
Reece Burke,318,1,0,0,0,0,0,0,0,0,0.0,-390,0,4.0,0,0.0
Reece Burke,318,2,0,0,0,0,0,0,0,0,0.0,-851,0,4.0,0,0.0
Reece Burke,318,3,0,0,0,3,76,0,0,0,0.0,-738,0,4.0,1,0.0
Reece Burke,318,4,0,0,0,5,166,0,0,0,0.0,-318,0,4.0,2,0.4166666666666667
Reece Burke,318,5,0,0,0,6,247,0,0,0,0.1,1527,0,4.0,4,0.3999999999999999
Reece Burke,318,6,0,0,0,7,337,0,0,0,0.1,4716,0,4.0,6,-0.16666666666666696
Reece James,206,1,0,0,0,1,75,0,0,0,18.2,81988,0,5.5,2,0.0
Reece James,206,2,0,0,0,1,75,0,0,0,8.2,-736356,0,5.4,2,0.0
Reece James,206,3,0,0,0,1,75,0,0,0,5.9,-958040,0,5.4,2,0.0
Reece James,206,4,0,0,0,1,75,0,0,0,4.5,-1088158,0,5.3,2,0.0
Reece James,206,5,0,0,0,1,75,0,0,0,4.0,-1133415,0,5.3,2,0.0
Reece James,206,6,0,0,0,1,75,0,0,0,3.5,-1173573,0,5.3,2,0.0
Rhys Norrington-Davies,487,1,0,0,0,0,0,0,0,0,0.1,-495,0,4.0,0,0.0
Rhys Norrington-Davies,487,2,0,0,0,0,0,0,0,0,0.1,-1247,0,4.0,0,0.0
Rhys Norrington-Davies,487,3,0,0,0,0,0,0,0,0,0.1,-1593,0,4.0,0,0.0
Rhys Norrington-Davies,487,4,0,0,0,0,0,0,0,0,0.0,-2037,0,4.0,0,0.0
Rhys Norrington-Davies,487,5,0,0,0,0,0,0,0,0,0.0,-2231,0,4.0,0,0.0
Rhys Norrington-Davies,487,6,0,0,0,0,0,0,0,0,0.0,-2450,0,4.0,0,0.0
Richie Laryea,452,1,0,0,0,0,0,0,0,0,0.0,-149,0,4.5,0,0.0
Richie Laryea,452,2,0,0,0,0,0,0,0,0,0.0,-295,0,4.5,0,0.0
Richie Laryea,452,3,0,0,0,0,0,0,0,0,0.0,-355,0,4.5,0,0.0
Richie Laryea,452,4,0,0,0,0,0,0,0,0,0.0,-412,0,4.5,0,0.0
Richie Laryea,452,5,0,0,0,0,0,0,0,0,0.0,-426,0,4.5,0,0.0
Richie Laryea,452,6,0,0,0,0,0,0,0,0,0.0,-441,0,4.5,0,0.0
Rico Henry,103,1,0,1,0,2,90,0,0,0,2.8,53629,0,4.5,4,0.0
Rico Henry,103,2,0,1,1,2,180,0,0,0,5.8,301936,1,4.6,9,0.0
Rico Henry,103,3,0,1,1,3,270,0,0,0,6.7,389952,1,4.6,11,0.0
Rico Henry,103,4,0,1,1,5,360,0,0,0,6.9,422627,1,4.6,12,1.0
Rico Henry,103,5,0,1,1,5,401,0,0,0,6.3,361598,1,4.6,13,-0.8666666666666654
Rico Henry,103,6,0,1,1,5,401,0,0,0,3.0,45225,1,4.5,13,-1.666666666666666
Rico Lewis,358,1,0,0,1,0,78,0,0,0,0.6,12716,0,4.5,6,0.0
Rico Lewis,358,2,0,0,1,0,78,0,0,0,0.6,9942,0,4.5,6,0.0
Rico Lewis,358,3,0,0,1,0,78,0,0,0,0.5,911,0,4.5,6,0.0
Rico Lewis,358,4,0,0,1,0,79,0,0,0,0.4,-8395,0,4.5,7,0.25
Rico Lewis,358,5,0,0,1,0,80,0,0,0,0.4,-14188,0,4.4,8,0.2666666666666666
Rico Lewis,358,6,0,0,1,0,80,0,0,0,0.3,-19673,0,4.4,8,-0.16666666666666696
Rob Holding,7,1,0,0,0,0,0,0,0,0,0.2,-1217,0,4.5,0,0.0
Rob Holding,7,2,0,0,0,0,0,0,0,0,0.2,-3236,0,4.5,0,0.0
Rob Holding,7,3,0,0,0,0,0,0,0,0,0.2,-4326,0,4.4,0,0.0
Rob Holding,7,4,0,0,0,0,0,0,0,0,0.2,-5131,0,4.4,0,0.0
Rob Holding,7,5,0,0,0,0,0,0,0,0,0.2,-5274,0,4.4,0,0.0
Rob Holding,7,6,0,0,0,0,0,0,0,0,0.2,-5723,0,4.4,0,0.0
Ryan Fredericks,68,1,0,0,0,0,0,0,0,0,0.0,-453,0,4.5,0,0.0
Ryan Fredericks,68,2,0,0,0,0,0,0,0,0,0.0,-890,0,4.5,0,0.0
Ryan Fredericks,68,3,0,0,0,0,0,0,0,0,0.0,-1025,0,4.4,0,0.0
Ryan Fredericks,68,4,0,0,0,0,0,0,0,0,0.0,-1198,0,4.4,0,0.0
Ryan Fredericks,68,5,0,0,0,0,0,0,0,0,0.0,-1263,0,4.4,0,0.0
Ryan Fredericks,68,6,0,0,0,0,0,0,0,0,0.0,-1267,0,4.4,0,0.0
Ryan Giles,553,1,0,0,0,4,90,0,0,0,0.2,-816,0,4.5,0,0.0
Ryan Giles,553,2,0,0,0,4,90,0,0,0,0.1,-2323,0,4.5,0,0.0
Ryan Giles,553,3,0,0,0,7,180,0,0,0,0.1,-2813,0,4.5,1,0.0
Ryan Giles,553,4,0,0,0,8,250,0,0,0,0.1,-2867,0,4.5,3,0.6666666666666667
Ryan Giles,553,5,0,0,0,8,250,0,0,0,0.2,-1711,0,4.5,3,0.06666666666666665
Ryan Giles,553,6,0,0,0,8,268,0,0,0,0.2,-2413,0,4.5,4,-0.5000000000000002
Ryan Sessegnon,514,1,0,0,0,0,0,0,0,0,0.0,-104,0,4.5,0,0.0
Ryan Sessegnon,514,2,0,0,0,0,0,0,0,0,0.0,-230,0,4.5,0,0.0
Ryan Sessegnon,514,3,0,0,0,0,0,0,0,0,0.0,-272,0,4.5,0,0.0
Ryan Sessegnon,514,4,0,0,0,0,0,0,0,0,0.0,-321,0,4.5,0,0.0
Ryan Sessegnon,514,5,0,0,0,0,0,0,0,0,0.0,-336,0,4.4,0,0.0
Ryan Sessegnon,514,6,0,0,0,0,0,0,0,0,0.0,-359,0,4.4,0,0.0
Rúben Gato Alves Dias,350,1,0,0,0,0,0,0,0,0,6.4,-53671,0,5.5,0,0.0
Rúben Gato Alves Dias,350,2,1,0,1,0,90,0,0,0,6.9,-36405,0,5.5,7,0.0
Rúben Gato Alves Dias,350,3,1,0,1,1,180,0,0,0,7.7,28863,0,5.5,9,0.0
Rúben Gato Alves Dias,350,4,1,0,1,2,270,0,0,0,8.4,80567,0,5.5,11,1.416666666666667
Rúben Gato Alves Dias,350,5,1,0,1,3,360,0,0,0,8.6,85934,0,5.5,13,-1.0
Rúben Gato Alves Dias,350,6,1,0,2,3,450,0,0,0,8.7,87664,0,5.5,19,-1.166666666666666
Santiago Bueno,697,4,0,0,0,0,0,0,0,0,0.0,102,0,4.5,0,0.0
Santiago Bueno,697,5,0,0,0,0,0,0,0,0,0.0,202,0,4.5,0,0.0
Santiago Bueno,697,6,0,0,0,0,0,0,0,0,0.0,240,0,4.5,0,0.0
Scott McKenna,455,1,0,0,0,2,90,0,0,0,0.1,102,0,4.5,1,0.0
Scott McKenna,455,2,0,0,0,3,180,0,0,0,0.1,-98,0,4.5,3,0.0
Scott McKenna,455,3,0,0,0,5,236,0,0,0,0.1,-1382,0,4.5,3,0.0
Scott McKenna,455,4,1,0,1,5,326,0,0,0,0.1,-1986,0,4.5,10,1.9166666666666665
Scott McKenna,455,5,1,0,1,6,416,0,0,0,0.1,-1519,0,4.5,12,0.4666666666666668
Scott McKenna,455,6,1,0,1,6,416,0,0,0,0.1,-1560,0,4.5,12,-1.5000000000000009
Seamus Coleman,247,1,0,0,0,0,0,0,0,0,0.1,-1244,0,4.5,0,0.0
Seamus Coleman,247,2,0,0,0,0,0,0,0,0,0.0,-2431,0,4.4,0,0.0
Seamus Coleman,247,3,0,0,0,0,0,0,0,0,0.0,-2829,0,4.4,0,0.0
Seamus Coleman,247,4,0,0,0,0,0,0,0,0,0.0,-3285,0,4.4,0,0.0
Seamus Coleman,247,5,0,0,0,0,0,0,0,0,0.0,-3441,0,4.4,0,0.0
Seamus Coleman,247,6,0,0,0,0,0,0,0,0,0.0,-3534,0,4.4,0,0.0
Sepp van den Berg,312,1,0,0,0,0,0,0,0,0,0.0,-576,0,4.0,0,0.0
Sepp van den Berg,312,2,0,0,0,0,0,0,0,0,0.0,-1042,0,4.0,0,0.0
Sepp van den Berg,312,3,0,0,0,0,0,0,0,0,0.0,-1262,0,4.0,0,0.0
Sepp van den Berg,312,4,0,0,0,0,0,0,0,0,0.0,-1548,0,4.0,0,0.0
Sepp van den Berg,312,5,0,0,0,0,0,0,0,0,0.0,-1656,0,4.0,0,0.0
Sepp van den Berg,312,6,0,0,0,0,0,0,0,0,0.0,-1775,0,4.0,0,0.0
Serge Aurier,436,1,0,0,0,2,90,0,0,0,0.5,2996,0,4.5,1,0.0
Serge Aurier,436,2,3,2,0,3,180,0,0,0,1.7,88721,1,4.5,11,0.0
Serge Aurier,436,3,3,2,0,6,270,0,0,0,1.7,97161,2,4.5,11,0.0
Serge Aurier,436,4,3,2,1,6,341,0,0,0,2.1,122894,2,4.5,17,2.333333333333333
Serge Aurier,436,5,3,2,1,6,341,0,0,0,2.0,121130,2,4.5,17,-1.5999999999999996
Serge Aurier,436,6,3,2,1,8,396,0,0,0,1.7,91976,2,4.5,17,-2.666666666666666
Sergio Gómez,366,1,0,0,0,0,0,0,0,0,1.0,-4133,0,4.0,0,0.0
Sergio Gómez,366,2,0,0,0,0,0,0,0,0,0.8,-12786,0,4.0,0,0.0
Sergio Gómez,366,3,0,0,0,0,0,0,0,0,0.8,-18532,0,4.0,0,0.0
Sergio Gómez,366,4,0,1,0,0,14,0,0,0,1.0,-3759,0,3.9,4,1.0
Sergio Gómez,366,5,0,1,0,0,15,0,0,0,1.1,10723,0,3.9,5,0.4666666666666668
Sergio Gómez,366,6,0,1,0,0,15,0,0,0,1.1,11255,0,3.9,5,-0.6666666666666665
Sergio Reguilón,508,1,0,0,0,0,0,0,0,0,0.2,-1560,0,4.5,0,0.0
Sergio Reguilón,508,2,0,0,0,0,0,0,0,0,0.2,-4949,0,4.4,0,0.0
Sergio Reguilón,508,3,0,0,0,0,0,0,0,0,0.2,-6753,0,4.4,0,0.0
Sergio Reguilón,508,4,0,0,0,0,0,0,0,0,0.3,2564,0,4.4,0,0.0
Sergio Reguilón,508,5,0,0,0,3,84,0,0,0,0.4,11614,0,4.4,1,0.2
Sergio Reguilón,508,6,0,0,1,3,162,0,0,0,1.1,79829,1,4.4,6,0.8333333333333335
Steve Cook,441,1,0,0,0,0,0,0,0,0,0.0,-800,0,4.5,0,0.0
Steve Cook,441,2,0,0,0,0,0,0,0,0,0.0,-1473,0,4.5,0,0.0
Steve Cook,441,3,0,0,0,0,0,0,0,0,0.0,-1690,0,4.5,0,0.0
Steve Cook,441,4,0,0,0,0,0,0,0,0,0.0,-1921,0,4.5,0,0.0
Steve Cook,441,5,0,0,0,0,0,0,0,0,0.0,-2004,0,4.5,0,0.0
Steve Cook,441,6,0,0,0,0,0,0,0,0,0.0,-2077,0,4.5,0,0.0
Sven Botman,405,1,1,1,0,1,90,0,0,0,19.5,37223,1,4.5,5,0.0
Sven Botman,405,2,1,1,0,2,180,0,0,0,19.2,59951,1,4.5,7,0.0
Sven Botman,405,3,1,1,0,3,266,0,0,0,18.4,3325,1,4.5,9,0.0
Sven Botman,405,4,1,1,0,3,266,0,0,0,14.3,-342545,1,4.5,9,0.5
Sven Botman,405,5,4,1,1,3,356,0,0,0,14.6,-316646,1,4.5,18,1.2666666666666657
Sven Botman,405,6,4,1,2,3,446,0,0,0,23.4,547398,1,4.7,30,1.0
Takehiro Tomiyasu,25,1,0,0,0,1,40,0,0,0,0.3,298,0,4.5,1,0.0
Takehiro Tomiyasu,25,2,0,0,1,1,106,0,0,0,0.2,-2111,0,4.5,4,0.0
Takehiro Tomiyasu,25,3,0,0,1,1,106,0,0,0,0.2,-4729,0,4.5,4,0.0
Takehiro Tomiyasu,25,4,0,0,1,1,120,0,0,0,0.2,-4695,0,4.5,5,0.5
Takehiro Tomiyasu,25,5,0,0,1,1,130,0,0,0,0.2,-4660,0,4.5,6,-0.33333333333333304
Takehiro Tomiyasu,25,6,0,0,1,1,130,0,0,0,0.2,-5481,0,4.5,6,-0.666666666666667
Tariq Lamptey,139,1,0,0,0,0,0,0,0,0,7.4,-25041,0,4.0,0,0.0
Tariq Lamptey,139,2,0,0,0,0,0,0,0,0,6.2,-106327,0,4.0,0,0.0
Tariq Lamptey,139,3,0,0,0,0,0,0,0,0,5.6,-150199,0,3.9,0,0.0
Tariq Lamptey,139,4,0,0,0,1,13,0,0,0,5.5,-162760,1,3.9,0,0.0
Tariq Lamptey,139,5,0,2,0,2,89,0,0,0,6.0,-121262,2,3.9,7,1.4
Tariq Lamptey,139,6,0,2,0,2,92,0,0,0,7.0,-16284,2,3.9,8,0.16666666666666652
Teden Mengi,393,1,0,0,0,0,0,0,0,0,0.1,-390,0,4.0,0,0.0
Teden Mengi,393,2,0,0,0,0,0,0,0,0,0.1,-1258,0,4.0,0,0.0
Teden Mengi,393,3,0,0,0,0,0,0,0,0,0.1,-1637,0,4.0,0,0.0
Teden Mengi,393,4,0,0,0,0,0,0,0,0,0.4,20567,0,3.9,0,0.0
Teden Mengi,393,5,0,0,0,0,0,0,0,0,0.6,35389,0,3.9,0,0.0
Teden Mengi,393,6,0,0,0,0,0,0,0,0,0.6,41877,0,3.9,0,0.0
Terence Kongolo,274,1,0,0,0,0,0,0,0,0,0.2,-489,0,4.0,0,0.0
Terence Kongolo,274,2,0,0,0,0,0,0,0,0,0.1,-1612,0,4.0,0,0.0
Terence Kongolo,274,3,0,0,0,0,0,0,0,0,0.1,-2253,0,4.0,0,0.0
Terence Kongolo,274,4,0,0,0,0,0,0,0,0,0.1,-3621,0,4.0,0,0.0
Terence Kongolo,274,5,0,0,0,0,0,0,0,0,0.1,-5061,0,4.0,0,0.0
Terence Kongolo,274,6,0,0,0,0,0,0,0,0,0.1,-6190,0,4.0,0,0.0
Thiago Emiliano da Silva,217,1,0,0,0,1,90,0,0,0,2.5,4770,0,5.0,2,0.0
Thiago Emiliano da Silva,217,2,0,0,0,4,180,0,0,0,2.9,22562,0,5.0,3,0.0
Thiago Emiliano da Silva,217,3,0,0,1,4,270,0,0,0,3.3,45227,0,5.0,9,0.0
Thiago Emiliano da Silva,217,4,0,0,1,5,360,0,0,0,3.6,60453,0,5.0,11,1.583333333333333
Thiago Emiliano da Silva,217,5,0,0,2,5,450,0,0,0,3.7,56704,0,5.0,17,0.7333333333333334
Thiago Emiliano da Silva,217,6,0,0,2,6,540,0,0,0,3.6,49139,0,5.0,19,-2.166666666666668
Thilo Kehrer,537,1,0,0,0,0,4,0,0,0,0.2,-855,0,4.5,1,0.0
Thilo Kehrer,537,2,0,0,0,0,4,0,0,0,0.1,-2716,0,4.5,1,0.0
Thilo Kehrer,537,3,0,0,0,1,15,0,0,0,0.1,-3523,1,4.4,1,0.0
Thilo Kehrer,537,4,0,0,0,1,15,0,0,0,0.1,-4587,1,4.4,1,0.0
Thilo Kehrer,537,5,0,0,0,1,18,0,0,0,0.1,-5093,1,4.4,2,0.19999999999999996
Thilo Kehrer,537,6,0,0,0,1,18,0,0,0,0.1,-5509,1,4.4,2,0.0
Tim Ream,281,1,1,0,1,0,90,0,0,0,0.6,6661,0,4.5,7,0.0
Tim Ream,281,2,1,0,1,3,153,0,0,0,0.5,-3208,0,4.5,5,0.0
Tim Ream,281,3,1,0,1,3,153,0,0,0,0.4,-11193,0,4.5,5,0.0
Tim Ream,281,4,2,0,1,8,243,0,0,0,0.6,1395,0,4.5,12,1.583333333333333
Tim Ream,281,5,4,0,2,8,333,0,0,0,0.9,35513,0,4.5,20,2.4666666666666677
Tim Ream,281,6,4,0,3,8,423,0,0,0,1.5,84410,1,4.5,25,0.0
Timothy Castagne,688,4,0,0,0,1,17,0,0,0,0.0,2314,0,4.5,1,0.0
Timothy Castagne,688,5,3,0,1,1,107,0,0,0,0.1,9380,1,4.5,9,0.0
Timothy Castagne,688,6,3,0,2,1,197,0,0,0,0.3,25604,1,4.5,15,0.0
Tino Livramento,633,1,0,0,0,0,0,0,0,0,0.3,-741,0,4.5,0,0.0
Tino Livramento,633,2,0,0,0,0,4,0,0,0,0.2,-2776,0,4.5,1,0.0
Tino Livramento,633,3,0,0,0,0,4,0,0,0,0.2,-4311,0,4.5,1,0.0
Tino Livramento,633,4,0,0,0,0,4,0,0,0,0.2,-6247,0,4.5,1,0.08333333333333337
Tino Livramento,633,5,0,0,0,0,4,0,0,0,0.2,-7523,0,4.4,1,-0.19999999999999996
Tino Livramento,633,6,0,0,0,0,24,0,0,0,0.2,-8895,0,4.4,2,0.0
Tom Lockyer,575,1,0,0,0,4,90,0,0,0,0.2,-1159,0,4.5,0,0.0
Tom Lockyer,575,2,0,0,0,4,90,0,0,0,0.2,-3260,0,4.5,0,0.0
Tom Lockyer,575,3,0,0,0,7,180,0,0,0,0.2,-4253,1,4.5,0,0.0
Tom Lockyer,575,4,0,0,0,7,180,0,0,0,0.1,-6097,1,4.4,0,0.0
Tom Lockyer,575,5,0,0,0,8,270,0,0,0,0.1,-6936,1,4.4,2,0.4
Tom Lockyer,575,6,1,0,0,9,360,0,0,0,0.1,-5842,1,4.3,5,0.5000000000000001
Tosin Adarabioyo,286,1,0,0,0,0,0,0,0,0,0.1,-448,0,4.5,0,0.0
Tosin Adarabioyo,286,2,0,0,0,0,0,0,0,0,0.1,-1457,0,4.5,0,0.0
Tosin Adarabioyo,286,3,0,0,0,0,1,0,0,0,0.1,-1796,0,4.4,1,0.0
Tosin Adarabioyo,286,4,0,0,0,0,1,0,0,0,0.1,-2174,0,4.4,1,0.16666666666666669
Tosin Adarabioyo,286,5,0,0,0,0,1,0,0,0,0.1,-2794,0,4.4,1,-0.06666666666666665
Tosin Adarabioyo,286,6,0,0,0,0,1,0,0,0,0.1,-3667,0,4.4,1,-0.33333333333333337
Toti António Gomes,573,1,0,0,0,0,0,0,0,0,0.1,-393,0,4.5,0,0.0
Toti António Gomes,573,2,0,0,0,0,19,0,0,0,0.1,-1305,0,4.5,1,0.0
Toti António Gomes,573,3,0,0,0,0,24,0,0,0,0.1,-1738,0,4.5,2,0.0
Toti António Gomes,573,4,0,0,0,0,24,0,0,0,0.1,-2233,0,4.4,2,0.25
Toti António Gomes,573,5,0,0,0,0,24,0,0,0,0.1,-2428,0,4.4,2,-0.26666666666666683
Toti António Gomes,573,6,0,0,0,1,69,0,0,0,0.1,-2680,0,4.4,3,-0.33333333333333326
Trent Alexander-Arnold,290,1,0,0,0,1,90,0,0,0,18.7,-166,1,8.0,1,0.0
Trent Alexander-Arnold,290,2,0,0,0,2,165,0,0,0,14.6,-319676,1,8.0,3,0.0
Trent Alexander-Arnold,290,3,0,0,0,3,255,0,0,0,13.3,-453787,2,7.9,4,0.0
Trent Alexander-Arnold,290,4,3,1,1,3,326,0,0,0,12.5,-520328,2,7.9,16,3.3333333333333335
Trent Alexander-Arnold,290,5,3,1,1,3,326,0,0,0,10.1,-745763,2,7.9,16,0.33333333333333304
Trent Alexander-Arnold,290,6,3,1,1,3,326,0,0,0,8.5,-901649,2,7.9,16,-2.666666666666666
Trevoh Chalobah,194,1,0,0,0,0,0,0,0,0,0.2,-5432,0,4.5,0,0.0
Trevoh Chalobah,194,2,0,0,0,0,0,0,0,0,0.1,-10159,0,4.4,0,0.0
Trevoh Chalobah,194,3,0,0,0,0,0,0,0,0,0.1,-11849,0,4.4,0,0.0
Trevoh Chalobah,194,4,0,0,0,0,0,0,0,0,0.1,-13412,0,4.3,0,0.0
Trevoh Chalobah,194,5,0,0,0,0,0,0,0,0,0.1,-14046,0,4.3,0,0.0
Trevoh Chalobah,194,6,0,0,0,0,0,0,0,0,0.1,-14535,0,4.3,0,0.0
Tyrell Malacia,389,1,0,0,0,0,0,0,0,0,0.1,-1323,0,4.5,0,0.0
Tyrell Malacia,389,2,0,0,0,0,0,0,0,0,0.0,-2502,0,4.4,0,0.0
Tyrell Malacia,389,3,0,0,0,0,0,0,0,0,0.0,-2844,0,4.4,0,0.0
Tyrell Malacia,389,4,0,0,0,0,0,0,0,0,0.0,-3290,0,4.4,0,0.0
Tyrell Malacia,389,5,0,0,0,0,0,0,0,0,0.0,-3453,0,4.4,0,0.0
Tyrell Malacia,389,6,0,0,0,0,0,0,0,0,0.0,-3598,0,4.4,0,0.0
Tyrick Mitchell,234,1,2,0,1,0,90,0,0,0,0.6,11967,0,4.5,8,0.0
Tyrick Mitchell,234,2,2,0,1,1,180,0,0,0,0.8,24633,0,4.5,10,0.0
Tyrick Mitchell,234,3,2,0,1,2,270,0,0,0,0.9,30978,0,4.5,12,0.0
Tyrick Mitchell,234,4,2,1,1,4,360,0,0,0,1.0,39563,0,4.5,16,1.5
Tyrick Mitchell,234,5,2,1,1,7,450,0,0,0,1.1,45024,0,4.5,17,-0.06666666666666643
Tyrick Mitchell,234,6,2,1,2,7,540,0,0,0,1.2,53421,1,4.5,22,-0.8333333333333339
Tyrone Mings,51,1,0,0,0,2,30,0,0,0,10.3,-276961,0,4.5,0,0.0
Tyrone Mings,51,2,0,0,0,2,30,0,0,0,5.5,-657736,0,4.4,0,0.0
Tyrone Mings,51,3,0,0,0,2,30,0,0,0,4.2,-780081,0,4.3,0,0.0
Tyrone Mings,51,4,0,0,0,2,30,0,0,0,3.1,-881563,0,4.3,0,0.0
Tyrone Mings,51,5,0,0,0,2,30,0,0,0,2.6,-927252,0,4.3,0,0.0
Tyrone Mings,51,6,0,0,0,2,30,0,0,0,2.2,-962405,0,4.2,0,0.0
Victor Lindelöf,386,1,0,0,0,0,45,0,0,0,0.2,-491,0,4.5,1,0.0
Victor Lindelöf,386,2,0,0,0,0,45,0,0,0,0.2,-2522,0,4.5,1,0.0
Victor Lindelöf,386,3,0,0,0,0,90,0,0,0,0.2,-3253,0,4.5,2,0.0
Victor Lindelöf,386,4,0,0,0,1,173,0,0,0,0.2,-2853,1,4.5,3,0.41666666666666674
Victor Lindelöf,386,5,0,0,0,4,263,0,0,0,0.2,-2306,1,4.5,4,0.20000000000000018
Victor Lindelöf,386,6,0,0,1,4,353,0,0,0,0.2,-604,1,4.5,10,0.5
Victor da Silva,182,1,0,0,0,3,90,0,0,0,0.2,-160,0,4.5,1,0.0
Victor da Silva,182,2,0,0,0,3,90,0,0,0,0.2,-1368,0,4.5,1,0.0
Victor da Silva,182,3,0,0,0,3,90,0,0,0,0.2,-2168,0,4.5,1,0.0
Victor da Silva,182,4,0,0,0,3,90,0,0,0,0.1,-4861,0,4.5,1,0.0
Victor da Silva,182,5,0,0,0,3,90,0,0,0,0.1,-5806,0,4.4,1,0.0
Victor da Silva,182,6,0,0,0,3,90,0,0,0,0.1,-6324,0,4.4,1,0.0
Virgil van Dijk,313,1,0,0,0,1,90,0,0,0,10.0,13969,0,6.0,2,0.0
Virgil van Dijk,313,2,0,0,0,2,180,0,0,0,10.1,1879,0,6.0,4,0.0
