name,element,GW,bonus,clean_sheets,goals_conceded,minutes,own_goals,penalties_saved,saves,selected,value,transfers_balance,yellow_cards,total_points,mean_reversion
Odsonne Edouard,225,5,6,1,4,428,0,0,0,4.1,5.6,191308,0,32,1.9333333333333353
Odsonne Edouard,225,6,6,2,4,518,0,0,0,5.9,5.6,367569,0,34,-2.833333333333332
Odsonne Edouard,225,7,6,2,4,518,0,0,0,3.7,5.5,145977,0,34,-8.428571428571427
Odsonne Edouard,225,8,6,3,4,608,0,0,0,3.7,5.5,139983,0,36,-9.958333333333336
Oliver McBurnie,485,1,0,0,0,0,0,0,0,0.1,5.5,-671,0,0,0.0
Oliver McBurnie,485,2,0,0,0,0,0,0,0,0.0,5.5,-1649,0,0,0.0
Oliver McBurnie,485,3,0,0,1,19,0,0,0,0.0,5.4,-1935,0,1,0.0
Oliver McBurnie,485,4,0,0,3,109,0,0,0,0.0,5.4,-1469,0,6,1.4166666666666667
Oliver McBurnie,485,5,0,0,5,199,0,0,0,0.0,5.4,-1786,0,5,0.06666666666666643
Oliver McBurnie,485,6,0,0,5,199,0,0,0,0.0,5.4,-2385,0,5,-1.1666666666666665
Oliver McBurnie,485,7,0,0,7,289,0,0,0,0.0,5.4,-2227,0,7,-1.9047619047619047
Oliver McBurnie,485,8,0,0,10,379,0,0,0,0.0,5.4,-2148,1,8,-1.666666666666667
Ollie Watkins,60,1,0,0,5,90,0,0,0,25.5,8.0,-169,0,5,0.0
Ollie Watkins,60,2,0,1,5,163,0,0,0,24.7,8.0,-11613,0,10,0.0
Ollie Watkins,60,3,0,1,6,248,0,0,0,23.8,8.0,-76885,0,15,0.0
Ollie Watkins,60,4,0,1,9,320,0,0,0,21.4,8.0,-285235,0,17,1.75
Ollie Watkins,60,5,0,1,10,410,0,0,0,19.7,7.9,-441569,0,22,-0.1999999999999993
Ollie Watkins,60,6,3,2,10,500,0,0,0,17.5,7.9,-654271,0,31,-1.3333333333333321
Ollie Watkins,60,7,6,2,11,590,0,0,0,25.9,8.0,121542,0,54,-1.3333333333333321
Ollie Watkins,60,8,6,2,12,680,0,0,0,30.1,8.1,577346,0,59,-9.041666666666664
Pierre-Emerick Aubameyang,188,1,0,0,0,0,0,0,0,0.0,6.5,-664,0,0,0.0
Pierre-Emerick Aubameyang,188,2,0,0,0,0,0,0,0,0.0,6.5,-1223,0,0,0.0
Pierre-Emerick Aubameyang,188,3,0,0,0,0,0,0,0,0.0,6.5,-1429,0,0,0.0
Pierre-Emerick Aubameyang,188,4,0,0,0,0,0,0,0,0.0,6.5,-1670,0,0,0.0
Pierre-Emerick Aubameyang,188,5,0,0,0,0,0,0,0,0.0,6.5,-1736,0,0,0.0
Pierre-Emerick Aubameyang,188,6,0,0,0,0,0,0,0,0.0,6.5,-1795,0,0,0.0
Pierre-Emerick Aubameyang,188,7,0,0,0,0,0,0,0,0.0,6.5,-1828,0,0,0.0
Pierre-Emerick Aubameyang,188,8,0,0,0,0,0,0,0,0.0,6.5,-1849,0,0,0.0
Rasmus Højlund,617,1,0,0,0,0,0,0,0,1.0,7.0,-12096,0,0,0.0
Rasmus Højlund,617,2,0,0,0,0,0,0,0,0.8,7.0,-29866,0,0,0.0
Rasmus Højlund,617,3,0,0,0,0,0,0,0,0.8,7.0,-30198,0,0,0.0
Rasmus Højlund,617,4,0,0,2,23,0,0,0,1.6,7.0,33277,0,1,0.25
Rasmus Højlund,617,5,0,0,4,86,0,0,0,2.9,7.0,163592,0,3,0.46666666666666673
Rasmus Højlund,617,6,0,1,4,176,0,0,0,4.6,7.1,328262,0,5,0.16666666666666674
Rasmus Højlund,617,7,0,1,5,266,0,0,0,5.4,7.1,390998,0,7,-0.7142857142857144
Rasmus Højlund,617,8,0,1,6,356,0,0,0,6.3,7.2,485905,0,9,-1.875
Raúl Jiménez,558,1,0,0,0,57,0,0,0,1.2,5.5,-6615,0,1,0.0
Raúl Jiménez,558,2,0,0,2,142,0,0,0,1.0,5.4,-22243,0,3,0.0
Raúl Jiménez,558,3,0,0,4,232,0,0,0,0.9,5.4,-31077,1,4,0.0
Raúl Jiménez,558,4,0,0,8,312,0,0,0,0.9,5.4,-29731,1,6,0.8333333333333335
Raúl Jiménez,558,5,0,1,8,373,0,0,0,1.2,5.4,-8281,1,8,0.06666666666666732
Raúl Jiménez,558,6,0,2,8,451,0,0,0,0.9,5.4,-32279,1,10,-0.666666666666667
Raúl Jiménez,558,7,0,2,10,503,0,0,0,0.9,5.4,-38206,1,11,-1.8571428571428568
Raúl Jiménez,558,8,0,2,10,503,0,0,0,0.8,5.4,-39807,1,11,-2.916666666666666
Rhian Brewster,477,1,0,0,0,0,0,0,0,0.1,5.0,-985,0,0,0.0
Rhian Brewster,477,2,0,0,0,0,0,0,0,0.1,5.0,-2616,0,0,0.0
Rhian Brewster,477,3,0,0,0,0,0,0,0,0.0,4.9,-3247,0,0,0.0
Rhian Brewster,477,4,0,0,0,0,0,0,0,0.0,4.9,-3866,0,0,0.0
Rhian Brewster,477,5,0,0,0,0,0,0,0,0.0,4.9,-4134,0,0,0.0
Rhian Brewster,477,6,0,0,0,0,0,0,0,0.0,4.9,-4402,0,0,0.0
Rhian Brewster,477,7,0,0,0,11,0,0,0,0.0,4.9,-4483,0,1,0.14285714285714285
Rhian Brewster,477,8,0,0,1,22,0,0,0,0.0,4.9,-4469,0,2,0.041666666666666685
Rodrigo Muniz Carvalho,279,1,0,0,0,0,0,0,0,0.5,4.5,-1987,0,0,0.0
Rodrigo Muniz Carvalho,279,2,0,0,1,4,0,0,0,0.4,4.5,-6741,0,1,0.0
Rodrigo Muniz Carvalho,279,3,0,0,1,4,0,0,0,0.4,4.5,-9506,0,1,0.0
Rodrigo Muniz Carvalho,279,4,0,0,2,13,0,0,0,0.5,4.4,-3202,0,2,0.33333333333333337
Rodrigo Muniz Carvalho,279,5,0,0,2,13,0,0,0,0.6,4.4,6633,0,2,-0.1333333333333333
Rodrigo Muniz Carvalho,279,6,0,0,2,13,0,0,0,0.6,4.4,7994,0,2,-0.3333333333333335
Rodrigo Muniz Carvalho,279,7,0,0,2,13,0,0,0,0.6,4.4,5314,0,2,-0.5714285714285714
Rodrigo Muniz Carvalho,279,8,0,0,2,25,0,0,0,0.6,4.4,4080,0,3,-0.375
Romelu Lukaku Bolingoli,207,1,0,0,0,0,0,0,0,0.7,7.0,-7260,0,0,0.0
Romelu Lukaku Bolingoli,207,2,0,0,0,0,0,0,0,0.6,6.9,-22105,0,0,0.0
Romelu Lukaku Bolingoli,207,3,0,0,0,0,0,0,0,0.5,6.9,-29379,0,0,0.0
Romelu Lukaku Bolingoli,207,4,0,0,0,0,0,0,0,0.4,6.8,-43326,0,0,0.0
Romelu Lukaku Bolingoli,207,5,0,0,0,0,0,0,0,0.3,6.8,-46421,0,0,0.0
Romelu Lukaku Bolingoli,207,6,0,0,0,0,0,0,0,0.3,6.8,-48426,0,0,0.0
Romelu Lukaku Bolingoli,207,7,0,0,0,0,0,0,0,0.3,6.8,-49552,0,0,0.0
Romelu Lukaku Bolingoli,207,8,0,0,0,0,0,0,0,0.3,6.8,-50049,0,0,0.0
Ronnie Stutter,717,5,0,0,0,0,0,0,0,0.0,4.5,93,0,0,0.0
Ronnie Stutter,717,6,0,0,0,0,0,0,0,0.0,4.5,648,0,0,0.0
Ronnie Stutter,717,7,0,0,0,0,0,0,0,0.0,4.5,910,0,0,0.0
Ronnie Stutter,717,8,0,0,0,0,0,0,0,0.0,4.5,969,0,0,0.0
Sam Surridge,464,1,0,0,0,0,0,0,0,0.4,4.5,-5598,0,0,0.0
Sam Surridge,464,2,0,0,0,0,0,0,0,0.3,4.5,-11616,0,0,0.0
Sam Surridge,464,3,0,0,0,0,0,0,0,0.3,4.5,-14231,0,0,0.0
Sam Surridge,464,4,0,0,0,0,0,0,0,0.2,4.5,-17531,0,0,0.0
Sam Surridge,464,5,0,0,0,0,0,0,0,0.2,4.5,-19172,0,0,0.0
Sam Surridge,464,6,0,0,0,0,0,0,0,0.2,4.5,-20753,0,0,0.0
Sam Surridge,464,7,0,0,0,0,0,0,0,0.2,4.5,-22255,0,0,0.0
Sam Surridge,464,8,0,0,0,0,0,0,0,0.2,4.5,-22973,0,0,0.0
Sasa Kalajdzic,562,1,0,0,0,2,0,0,0,0.2,5.0,-257,0,1,0.0
Sasa Kalajdzic,562,2,0,0,0,2,0,0,0,0.1,5.0,-2098,0,1,0.0
Sasa Kalajdzic,562,3,1,0,0,7,0,0,0,0.2,5.0,-1344,0,7,0.0
Sasa Kalajdzic,562,4,1,0,1,16,0,0,0,0.2,5.0,123,0,8,1.25
Sasa Kalajdzic,562,5,1,0,1,16,0,0,0,0.2,5.0,-912,0,8,-0.33333333333333304
Sasa Kalajdzic,562,6,1,0,1,16,0,0,0,0.2,5.0,-1998,0,8,-2.166666666666667
Sasa Kalajdzic,562,7,1,0,1,16,0,0,0,0.1,4.9,-3457,0,8,-2.1428571428571432
Sasa Kalajdzic,562,8,1,0,1,30,0,0,0,0.1,4.9,-4075,0,9,-1.75
Shola Shoretire,399,1,0,0,0,0,0,0,0,0.2,4.5,-648,0,0,0.0
Shola Shoretire,399,2,0,0,0,0,0,0,0,0.1,4.5,-2490,0,0,0.0
Shola Shoretire,399,3,0,0,0,0,0,0,0,0.1,4.4,-3107,0,0,0.0
Shola Shoretire,399,4,0,0,0,0,0,0,0,0.2,4.4,-967,0,0,0.0
Shola Shoretire,399,5,0,0,0,0,0,0,0,0.3,4.4,4421,0,0,0.0
Shola Shoretire,399,6,0,0,0,0,0,0,0,0.3,4.4,5166,0,0,0.0
Shola Shoretire,399,7,0,0,0,0,0,0,0,0.3,4.4,4413,0,0,0.0
Shola Shoretire,399,8,0,0,0,0,0,0,0,0.3,4.4,3983,0,0,0.0
Taiwo Awoniyi,437,1,2,0,0,19,0,0,0,0.7,6.5,15111,0,7,0.0
Taiwo Awoniyi,437,2,3,0,1,102,0,0,0,2.0,6.5,99618,0,14,0.0
Taiwo Awoniyi,437,3,3,0,4,182,0,0,0,2.8,6.5,168775,0,20,0.0
Taiwo Awoniyi,437,4,3,1,4,246,0,0,0,4.7,6.6,321228,0,25,2.833333333333334
Taiwo Awoniyi,437,5,3,1,5,333,0,0,0,6.1,6.6,456244,0,30,-0.46666666666666856
Taiwo Awoniyi,437,6,3,1,7,407,0,0,0,5.8,6.6,431881,1,31,-3.833333333333332
Taiwo Awoniyi,437,7,3,1,8,487,0,0,0,5.9,6.6,436312,1,33,-5.80952380952381
Taiwo Awoniyi,437,8,3,1,8,487,0,0,0,4.8,6.6,333105,1,33,-7.208333333333332
Thomas Cannon,649,1,0,0,0,0,0,0,0,0.0,4.5,384,0,0,0.0
Thomas Cannon,649,2,0,0,0,0,0,0,0,0.0,4.5,869,0,0,0.0
Thomas Cannon,649,3,0,0,0,1,0,0,0,0.0,4.5,956,0,1,0.0
Thomas Cannon,649,4,0,0,0,1,0,0,0,0.0,4.5,253,0,1,0.16666666666666669
Thomas Cannon,649,5,0,0,0,1,0,0,0,0.0,4.5,-185,0,1,-0.06666666666666665
Thomas Cannon,649,6,0,0,0,1,0,0,0,0.0,4.5,-490,0,1,-0.33333333333333337
Thomas Cannon,649,7,0,0,0,1,0,0,0,0.0,4.5,-696,0,1,-0.2857142857142857
Thomas Cannon,649,8,0,0,0,1,0,0,0,0.0,4.5,-791,0,1,-0.25
Wesley Moraes Ferreira da Silva,61,1,0,0,0,0,0,0,0,0.0,5.0,-278,0,0,0.0
Wesley Moraes Ferreira da Silva,61,2,0,0,0,0,0,0,0,0.0,5.0,-472,0,0,0.0
Wesley Moraes Ferreira da Silva,61,3,0,0,0,0,0,0,0,0.0,5.0,-545,0,0,0.0
Wesley Moraes Ferreira da Silva,61,4,0,0,0,0,0,0,0,0.0,5.0,-623,0,0,0.0
Wesley Moraes Ferreira da Silva,61,5,0,0,0,0,0,0,0,0.0,5.0,-657,0,0,0.0
Wesley Moraes Ferreira da Silva,61,6,0,0,0,0,0,0,0,0.0,5.0,-682,0,0,0.0
Wesley Moraes Ferreira da Silva,61,7,0,0,0,0,0,0,0,0.0,5.0,-699,0,0,0.0
Wesley Moraes Ferreira da Silva,61,8,0,0,0,0,0,0,0,0.0,5.0,-709,0,0,0.0
William Osula,490,1,0,0,1,90,0,0,0,1.7,4.5,2254,1,1,0.0
William Osula,490,2,0,0,2,163,0,0,0,1.6,4.5,-706,1,3,0.0
William Osula,490,3,0,0,3,233,0,0,0,1.5,4.5,-9342,2,4,0.0
William Osula,490,4,0,0,3,233,0,0,0,1.3,4.5,-21801,2,4,0.3333333333333335
William Osula,490,5,0,0,3,233,0,0,0,1.1,4.5,-39704,2,4,-0.46666666666666634
William Osula,490,6,0,0,3,233,0,0,0,1.0,4.4,-57165,2,4,-0.6666666666666665
William Osula,490,7,0,0,3,233,0,0,0,0.7,4.4,-78239,2,4,-0.5714285714285716
William Osula,490,8,0,0,3,233,0,0,0,0.7,4.4,-86595,2,4,-0.5
Wout Weghorst,183,1,0,0,0,0,0,0,0,0.1,5.5,-6260,0,0,0.0
Wout Weghorst,183,2,0,0,0,0,0,0,0,0.1,5.5,-10747,0,0,0.0
Wout Weghorst,183,3,0,0,0,0,0,0,0,0.1,5.5,-11971,0,0,0.0
Wout Weghorst,183,4,0,0,0,0,0,0,0,0.1,5.5,-13236,0,0,0.0
Wout Weghorst,183,5,0,0,0,0,0,0,0,0.1,5.5,-13656,0,0,0.0
Wout Weghorst,183,6,0,0,0,0,0,0,0,0.1,5.5,-14025,0,0,0.0
Wout Weghorst,183,7,0,0,0,0,0,0,0,0.0,5.5,-14249,0,0,0.0
Wout Weghorst,183,8,0,0,0,0,0,0,0,0.0,5.5,-14344,0,0,0.0
Yoane Wissa,119,1,3,0,2,71,0,0,0,5.7,6.0,46677,0,9,0.0
Yoane Wissa,119,2,5,1,2,149,0,0,0,13.7,6.1,689121,0,20,0.0
Yoane Wissa,119,3,5,1,3,239,0,0,0,16.8,6.2,972378,0,22,0.0
Yoane Wissa,119,4,5,1,5,329,0,0,0,16.3,6.2,952646,0,24,1.75
Yoane Wissa,119,5,5,1,6,419,0,0,0,14.3,6.1,760727,1,25,-2.0
Yoane Wissa,119,6,5,1,9,509,0,0,0,12.2,6.0,564607,1,27,-2.5
Yoane Wissa,119,7,5,1,10,599,0,0,0,10.2,6.0,373253,1,29,-3.0476190476190474
Yoane Wissa,119,8,5,2,10,668,0,0,0,9.6,5.9,303461,1,34,-3.25
Youssef Ramalho Chermiti,645,1,0,0,0,0,0,0,0,0.1,5.0,336,0,0,0.0
Youssef Ramalho Chermiti,645,2,0,0,0,0,0,0,0,0.1,5.0,-243,0,0,0.0
Youssef Ramalho Chermiti,645,3,0,0,1,24,0,0,0,0.1,5.0,-611,1,0,0.0
Youssef Ramalho Chermiti,645,4,0,0,1,24,0,0,0,0.1,4.9,-1340,1,0,0.0
Youssef Ramalho Chermiti,645,5,0,0,1,26,0,0,0,0.0,4.9,-1738,1,1,0.2
Youssef Ramalho Chermiti,645,6,0,0,1,26,0,0,0,0.0,4.9,-1800,1,1,0.0
Youssef Ramalho Chermiti,645,7,0,0,1,26,0,0,0,0.0,4.9,-2006,1,1,-0.23809523809523808
Youssef Ramalho Chermiti,645,8,0,0,1,27,0,0,0,0.0,4.9,-2105,1,2,-0.375
Zeki Amdouni,594,1,0,0,2,60,0,0,0,0.2,5.5,-229,0,2,0.0
Zeki Amdouni,594,2,0,0,2,60,0,0,0,0.1,5.5,-1391,0,2,0.0
Zeki Amdouni,594,3,0,0,5,140,0,0,0,0.1,5.5,-1999,0,4,0.0
Zeki Amdouni,594,4,0,0,8,199,0,0,0,0.1,5.5,-3056,0,5,0.5833333333333335
Zeki Amdouni,594,5,2,0,9,262,0,0,0,0.1,5.4,-3355,0,13,1.5333333333333337
Zeki Amdouni,594,6,2,0,10,334,0,0,0,0.3,5.4,10277,0,15,-0.5
Zeki Amdouni,594,7,2,1,11,464,0,0,0,0.4,5.4,21975,1,17,-2.7142857142857135
Zeki Amdouni,594,8,2,1,11,464,0,0,0,0.3,5.4,14852,1,17,-5.625
