name,element,GW,bonus,assists,clean_sheets,goals_conceded,minutes,own_goals,penalties_saved,saves,selected,transfers_balance,yellow_cards,value,total_points,mean_reversion
Benjamin White,10,24,0,0,0,2,78,0,0,0,1482552,-36111,0,47,1,2.246376811594203
Benjamin White,10,25,1,0,1,0,90,0,0,0,1362549,-48232,0,47,7,2.708333333333334
Benjamin White,10,25,0,0,1,0,90,0,0,0,1362549,-48232,0,47,6,1.12
Benjamin White,10,26,0,0,0,1,45,0,0,0,1316443,-123300,0,47,7,-0.4358974358974361
Benjamin White,10,27,0,0,1,0,79,0,0,0,1336752,15993,0,47,6,-2.3703703703703702
Benjamin White,10,28,0,1,0,1,82,0,0,0,1293609,-9040,0,47,5,-2.011904761904762
Benjamin White,10,29,0,0,0,1,90,0,0,0,1346239,23923,0,47,8,-1.5517241379310347
Benjamin White,10,30,0,0,0,2,90,0,0,0,1582014,219438,1,48,0,-2.033333333333333
Benjamin White,10,31,2,1,0,2,90,0,0,0,1723550,138748,0,49,6,0.021505376344086
Benjamin White,10,32,0,1,0,3,90,0,0,0,1928724,185366,0,50,4,-0.3229166666666669
Benjamin White,10,33,0,0,0,4,90,0,0,0,1846124,-64584,0,50,0,0.8787878787878785
Benjamin White,10,34,0,0,0,1,90,0,0,0,1686611,-123072,0,50,2,0.8137254901960786
Benjamin White,10,35,0,0,1,0,90,0,0,0,1723816,-5452,0,50,6,2.2
Benjamin White,10,36,0,0,0,3,90,0,0,0,1751844,25480,0,50,1,1.4444444444444442
Benjamin White,10,37,0,0,0,1,90,0,0,0,1732362,-13979,0,50,2,1.0540540540540544
Benjamin White,10,38,0,0,1,0,90,0,0,0,1853030,102223,0,50,6,1.1052631578947372
Takehiro Tomiyasu,14,1,0,0,0,0,0,0,0,0,172673,0,0,45,0,0.0
Takehiro Tomiyasu,14,2,0,0,0,0,15,0,0,0,122934,-49600,1,44,0,0.0
Takehiro Tomiyasu,14,3,0,0,0,0,15,0,0,0,109497,-17045,0,44,1,0.0
Takehiro Tomiyasu,14,4,0,0,0,0,1,0,0,0,94780,-16523,0,43,1,0.1666666666666666
Takehiro Tomiyasu,14,5,0,0,0,1,26,0,0,0,86069,-10096,0,43,1,-0.0666666666666666
Takehiro Tomiyasu,14,6,0,0,0,0,10,0,0,0,81612,-5740,0,42,1,-0.3333333333333333
Takehiro Tomiyasu,14,8,0,0,0,0,4,0,0,0,76824,-2454,0,42,1,-0.2857142857142857
Takehiro Tomiyasu,14,9,0,0,0,0,1,0,0,0,76015,-2528,0,42,1,-0.25
Takehiro Tomiyasu,14,10,0,0,0,2,90,0,0,0,74494,-2094,0,42,1,-0.2222222222222222
Takehiro Tomiyasu,14,11,0,0,1,0,90,0,0,0,79400,3731,0,42,6,0.3
Takehiro Tomiyasu,14,13,0,0,0,1,90,0,0,0,91333,10293,0,42,2,-1.303030303030303
Takehiro Tomiyasu,14,14,0,0,1,0,62,0,0,0,98696,6690,0,42,6,-1.25
